rgn_id,stock_id,year,bbmsy
1,Sarda_sarda-31,2014,0.432011686146396
1,Scomber_japonicus-67,2001,0.267250749854933
1,Scomber_japonicus-67,2002,0.222300317922146
1,Scomber_japonicus-67,2003,0.259077944048971
1,Scomber_japonicus-67,2004,0.262347066371356
1,Scomber_japonicus-67,2005,0.240280490695261
1,Scomber_japonicus-67,2006,0.328546793399642
1,Scomber_japonicus-67,2007,0.463398089198003
1,Scomber_japonicus-67,2008,0.679977443055976
1,Scomber_japonicus-67,2009,0.569732130451982
1,Scomber_japonicus-67,2010,0.620695412370566
1,Scomber_japonicus-67,2011,0.671658694289164
1,Scomber_japonicus-67,2012,0.722621976207762
1,Scomber_japonicus-67,2013,0.773585258126346
1,Scomber_japonicus-67,2014,0.824548540044944
1,Scomber_japonicus-77,2001,0.852826304395273
1,Scomber_japonicus-77,2002,0.785196745659372
1,Scomber_japonicus-77,2003,0.744489520469263
1,Scomber_japonicus-77,2004,0.765272218679777
1,Scomber_japonicus-77,2005,0.812356107828575
1,Scomber_japonicus-77,2006,0.868060694408094
1,Scomber_japonicus-77,2007,0.921968725202195
1,Scomber_japonicus-77,2008,0.978316381789577
1,Scomber_japonicus-77,2009,1.03441269912533
1,Scomber_japonicus-77,2010,1.11544194807432
1,Scomber_japonicus-77,2011,1.19948295222644
1,Scomber_japonicus-77,2012,1.27216440455384
1,Scomber_japonicus-77,2013,1.3075151661067
1,Scomber_japonicus-77,2014,1.30225251750828
1,Scomberomorus_cavalla-21,2001,1.98589894242068
1,Scomberomorus_cavalla-21,2002,2.02115158636898
1,Scomberomorus_cavalla-21,2003,2.06227967097532
1,Scomberomorus_cavalla-21,2004,2.12690951821387
1,Scomberomorus_cavalla-21,2005,2.2385428907168
1,Scomberomorus_cavalla-21,2006,2.45593419506463
1,Scomberomorus_cavalla-21,2007,2.59106933019976
1,Scomberomorus_cavalla-21,2008,2.6204465334900102
1,Scomberomorus_cavalla-21,2009,2.70857814336075
1,Scomberomorus_cavalla-21,2010,2.7262044653349
1,Scomberomorus_cavalla-21,2011,2.65569917743831
1,Scomberomorus_cavalla-21,2012,2.58519388954172
1,Scomberomorus_cavalla-21,2013,2.87860983513158
1,Scomberomorus_cavalla-21,2014,2.95252534382971
1,Scomberomorus_cavalla-31,2001,1.59576486005008
1,Scomberomorus_cavalla-31,2002,1.61873223568693
1,Scomberomorus_cavalla-31,2003,1.71750063129122
1,Scomberomorus_cavalla-31,2004,1.82982516860395
1,Scomberomorus_cavalla-31,2005,1.97979464163034
1,Scomberomorus_cavalla-31,2006,2.1828672631221
1,Scomberomorus_cavalla-31,2007,2.30426226866981
1,Scomberomorus_cavalla-31,2008,2.34095616886181
1,Scomberomorus_cavalla-31,2009,2.38257562950877
1,Scomberomorus_cavalla-31,2010,2.36772768658525
1,Scomberomorus_cavalla-31,2011,2.27439599997607
1,Scomberomorus_cavalla-31,2012,2.15999900877333
1,Scomberomorus_cavalla-31,2013,2.5316797694735
1,Scomberomorus_cavalla-31,2014,2.60380484217765
1,Scomberomorus_maculatus-21,2001,1.0180142438207
1,Scomberomorus_maculatus-21,2002,1.02848764139087
1,Scomberomorus_maculatus-21,2003,1.11018014243821
1,Scomberomorus_maculatus-21,2004,1.15207373271889
1,Scomberomorus_maculatus-21,2005,1.21491411813992
1,Scomberomorus_maculatus-21,2006,1.2253875157101
1,Scomberomorus_maculatus-21,2007,1.23586091328027
1,Scomberomorus_maculatus-21,2008,1.2987012987013
1,Scomberomorus_maculatus-21,2009,1.41390867197319
1,Scomberomorus_maculatus-21,2010,1.38248847926267
1,Scomberomorus_maculatus-21,2011,1.26728110599078
1,Scomberomorus_maculatus-21,2012,1.19396732299958
1,Scomberomorus_maculatus-21,2013,1.38363103172487
1,Scomberomorus_maculatus-21,2014,1.41007086754887
1,Scomberomorus_maculatus-31,2001,1.01643352506182
1,Scomberomorus_maculatus-31,2002,1.01386736980394
1,Scomberomorus_maculatus-31,2003,1.05520380883231
1,Scomberomorus_maculatus-31,2004,1.13258554500052
1,Scomberomorus_maculatus-31,2005,1.22361633291006
1,Scomberomorus_maculatus-31,2006,1.34625925936608
1,Scomberomorus_maculatus-31,2007,1.36873492045098
1,Scomberomorus_maculatus-31,2008,1.47228661653191
1,Scomberomorus_maculatus-31,2009,1.56926799040916
1,Scomberomorus_maculatus-31,2010,1.5581850939257
1,Scomberomorus_maculatus-31,2011,1.63649643444789
1,Scomberomorus_maculatus-31,2012,1.64375983608837
1,Scomberomorus_maculatus-31,2013,1.76768727480545
1,Scomberomorus_maculatus-31,2014,1.83404048717515
1,Squalus_acanthias-21,2001,0.902540663580507
1,Squalus_acanthias-21,2002,0.897906602024256
1,Squalus_acanthias-21,2003,0.903423501790779
1,Squalus_acanthias-21,2004,0.916126394807578
1,Squalus_acanthias-21,2005,0.9323272393277
1,Squalus_acanthias-21,2006,0.948899960710076
1,Squalus_acanthias-21,2007,0.965219428004901
1,Squalus_acanthias-21,2008,0.979096398022412
1,Squalus_acanthias-21,2009,0.99196080038287
1,Squalus_acanthias-21,2010,1.00611989828474
1,Squalus_acanthias-21,2011,1.01422177179158
1,Squalus_acanthias-21,2012,1.01585321830407
1,Squalus_acanthias-21,2013,1.01574443267313
1,Squalus_acanthias-21,2014,1.01221569175093
1,Squalus_acanthias-31,2004,0.65461637148471
1,Squalus_acanthias-31,2005,0.599857744063259
1,Squalus_acanthias-31,2006,0.579671544984141
1,Squalus_acanthias-31,2007,0.584991477570593
1,Squalus_acanthias-31,2008,0.615697792287147
1,Squalus_acanthias-31,2009,0.640788556490994
1,Squalus_acanthias-31,2010,0.65374929566673
1,Squalus_acanthias-31,2011,0.647305956353517
1,Squalus_acanthias-31,2012,0.620724025681841
1,Squalus_acanthias-31,2013,0.570622029939907
1,Squalus_acanthias-31,2014,0.485009975356488
1,Thunnus_alalunga-21,2001,0.594991959568114
1,Thunnus_alalunga-21,2002,0.606478290833908
1,Thunnus_alalunga-21,2003,0.622559154606019
1,Thunnus_alalunga-21,2004,0.631748219618654
1,Thunnus_alalunga-21,2005,0.634045485871813
1,Thunnus_alalunga-21,2006,0.62026188835286
1,Thunnus_alalunga-21,2007,0.624856420859178
1,Thunnus_alalunga-21,2008,0.647829083390765
1,Thunnus_alalunga-21,2009,0.679990810934987
1,Thunnus_alalunga-21,2010,0.714449804732369
1,Thunnus_alalunga-21,2011,0.746611532276591
1,Thunnus_alalunga-21,2012,0.723179416494371
1,Thunnus_alalunga-21,2013,0.735772612409413
1,Thunnus_alalunga-21,2014,0.748365808324454
1,Thunnus_alalunga-31,2001,0.594991959568114
1,Thunnus_alalunga-31,2002,0.606478290833908
1,Thunnus_alalunga-31,2003,0.622559154606019
1,Thunnus_alalunga-31,2004,0.631748219618654
1,Thunnus_alalunga-31,2005,0.634045485871813
1,Thunnus_alalunga-31,2006,0.62026188835286
1,Thunnus_alalunga-31,2007,0.624856420859178
1,Thunnus_alalunga-31,2008,0.647829083390765
1,Thunnus_alalunga-31,2009,0.679990810934987
1,Thunnus_alalunga-31,2010,0.714449804732369
1,Thunnus_alalunga-31,2011,0.746611532276591
1,Thunnus_alalunga-31,2012,0.723179416494371
1,Thunnus_alalunga-31,2013,0.735772612409413
1,Thunnus_alalunga-31,2014,0.748365808324454
1,Thunnus_alalunga-61,2001,2.23
1,Thunnus_alalunga-61,2002,2.25
1,Thunnus_alalunga-61,2003,2.16
1,Thunnus_alalunga-61,2004,2.06
1,Thunnus_alalunga-61,2005,1.99
1,Thunnus_alalunga-61,2006,2.07
1,Thunnus_alalunga-61,2007,2.12
1,Thunnus_alalunga-61,2008,2.07
1,Thunnus_alalunga-61,2009,2.13
1,Thunnus_alalunga-61,2010,2.14
1,Thunnus_alalunga-61,2011,2.17
1,Thunnus_alalunga-61,2012,2.2
1,Thunnus_alalunga-61,2013,2.12000000000001
1,Thunnus_alalunga-61,2014,2.11807692307693
1,Thunnus_alalunga-77,2001,2.23
1,Thunnus_alalunga-77,2002,2.25
1,Thunnus_alalunga-77,2003,2.16
1,Thunnus_alalunga-77,2004,2.06
1,Thunnus_alalunga-77,2005,1.99
1,Thunnus_alalunga-77,2006,2.07
1,Thunnus_alalunga-77,2007,2.12
1,Thunnus_alalunga-77,2008,2.07
1,Thunnus_alalunga-77,2009,2.13
1,Thunnus_alalunga-77,2010,2.14
1,Thunnus_alalunga-77,2011,2.17
1,Thunnus_alalunga-77,2012,2.2
1,Thunnus_alalunga-77,2013,2.12000000000001
1,Thunnus_alalunga-77,2014,2.11807692307693
1,Thunnus_albacares-21,2001,0.71
1,Thunnus_albacares-21,2002,0.63
1,Thunnus_albacares-21,2003,0.59
1,Thunnus_albacares-21,2004,0.58
1,Thunnus_albacares-21,2005,0.57
1,Thunnus_albacares-21,2006,0.58
1,Thunnus_albacares-21,2007,0.6
1,Thunnus_albacares-21,2008,0.63
1,Thunnus_albacares-21,2009,0.65
1,Thunnus_albacares-21,2010,0.67
1,Thunnus_albacares-21,2011,0.69
1,Thunnus_albacares-21,2012,0.64745454545454
1,Thunnus_albacares-21,2013,0.650818181818176
1,Thunnus_albacares-21,2014,0.654181818181812
1,Thunnus_albacares-31,2001,0.71
1,Thunnus_albacares-31,2002,0.63
1,Thunnus_albacares-31,2003,0.59
1,Thunnus_albacares-31,2004,0.58
1,Thunnus_albacares-31,2005,0.57
1,Thunnus_albacares-31,2006,0.58
1,Thunnus_albacares-31,2007,0.6
1,Thunnus_albacares-31,2008,0.63
1,Thunnus_albacares-31,2009,0.65
1,Thunnus_albacares-31,2010,0.67
1,Thunnus_albacares-31,2011,0.69
1,Thunnus_albacares-31,2012,0.64745454545454
1,Thunnus_albacares-31,2013,0.650818181818176
1,Thunnus_albacares-31,2014,0.654181818181812
1,Thunnus_albacares-61,2001,1.4
1,Thunnus_albacares-61,2002,1.4
1,Thunnus_albacares-61,2003,1.36
1,Thunnus_albacares-61,2004,1.39
1,Thunnus_albacares-61,2005,1.32
1,Thunnus_albacares-61,2006,1.3
1,Thunnus_albacares-61,2007,1.31
1,Thunnus_albacares-61,2008,1.31
