"","year","rgn_id","rgn_name","species","stock","stock_id","mean_catch"
"2385",2006,7,"Massachusetts-Gulf of Maine","SKATE, UNCLASSIFIED",NA,NA,58836.2669096436
"2386",2006,7,"Massachusetts-Gulf of Maine","SKATE, WINTER (BIG)",NA,NA,4832.29074031462
"2387",2006,7,"Massachusetts-Gulf of Maine","SMELT",NA,NA,NA
"2388",2006,7,"Massachusetts-Gulf of Maine","SPOT",NA,NA,NA
"2389",2006,7,"Massachusetts-Gulf of Maine","SQUID / ILLEX",NA,NA,NA
"2390",2006,7,"Massachusetts-Gulf of Maine","SQUID / LOLIGO",NA,NA,22815.9546081493
"2391",2006,7,"Massachusetts-Gulf of Maine","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"2392",2006,7,"Massachusetts-Gulf of Maine","STARFISH",NA,NA,NA
"2393",2006,7,"Massachusetts-Gulf of Maine","STRIPED BASS",NA,NA,15790.8732670425
"2394",2006,7,"Massachusetts-Gulf of Maine","STURGEON, ATLANTIC",NA,NA,NA
"2395",2006,7,"Massachusetts-Gulf of Maine","TAUTOG",NA,NA,1969.97827833189
"2396",2006,7,"Massachusetts-Gulf of Maine","TILEFISH",NA,NA,NA
"2397",2006,7,"Massachusetts-Gulf of Maine","TILEFISH, GOLDEN",NA,NA,24.129345786537
"2398",2006,7,"Massachusetts-Gulf of Maine","TUNA, ALBACORE",NA,NA,NA
"2399",2006,7,"Massachusetts-Gulf of Maine","TUNA, BLUEFIN",NA,NA,19095.375342954
"2400",2006,7,"Massachusetts-Gulf of Maine","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"2401",2006,7,"Massachusetts-Gulf of Maine","TUNA, YELLOWFIN",NA,NA,NA
"2402",2006,7,"Massachusetts-Gulf of Maine","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,NA
"2403",2006,7,"Massachusetts-Gulf of Maine","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,NA
"2404",2006,7,"Massachusetts-Gulf of Maine","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,1095.78392786479
"2405",2006,7,"Massachusetts-Gulf of Maine","WHELK, CHANNELED",NA,NA,2269.83015954238
"2406",2006,7,"Massachusetts-Gulf of Maine","WHELK, KNOBBED",NA,NA,NA
"2407",2006,7,"Massachusetts-Gulf of Maine","WHELK, LIGHTNING",NA,NA,NA
"2408",2006,7,"Massachusetts-Gulf of Maine","WHITING, BLACK","Southern Whiting","HKSOGMMA",NA
"2409",2006,7,"Massachusetts-Gulf of Maine","WHITING, KING / KINGFISH",NA,NA,NA
"2410",2006,7,"Massachusetts-Gulf of Maine","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",25900.2171060376
"2411",2006,8,"Massachusetts-Virginian","ALEWIFE",NA,NA,NA
"2412",2006,8,"Massachusetts-Virginian","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"2413",2006,8,"Massachusetts-Virginian","BLACK SEA BASS",NA,NA,155008.140065202
"2414",2006,8,"Massachusetts-Virginian","BLUEFISH",NA,NA,44224.2205359698
"2415",2006,8,"Massachusetts-Virginian","BONITO",NA,NA,7.27722165250321
"2416",2006,8,"Massachusetts-Virginian","BUTTERFISH",NA,NA,9191.75936468883
"2417",2006,8,"Massachusetts-Virginian","CLAM, RAZOR",NA,NA,NA
"2418",2006,8,"Massachusetts-Virginian","CLAM, SPECIES NOT SPECIFIED",NA,NA,NA
"2419",2006,8,"Massachusetts-Virginian","CLAM, SURF",NA,NA,NA
"2420",2006,8,"Massachusetts-Virginian","CLAM, SURF/BUSHEL",NA,NA,NA
"2421",2006,8,"Massachusetts-Virginian","COBIA",NA,NA,NA
"2422",2006,8,"Massachusetts-Virginian","COD","GB Cod West","CODGBW",44796.9405544721
"2423",2006,8,"Massachusetts-Virginian","CRAB, BLUE",NA,NA,1679.0088805409
"2424",2006,8,"Massachusetts-Virginian","CRAB, CANCER",NA,NA,NA
"2425",2006,8,"Massachusetts-Virginian","CRAB, HORSESHOE",NA,NA,947.649672763064
"2426",2006,8,"Massachusetts-Virginian","CRAB, JONAH",NA,NA,107801.299963682
"2427",2006,8,"Massachusetts-Virginian","CRAB, JONAH/BUSHEL",NA,NA,NA
"2428",2006,8,"Massachusetts-Virginian","CRAB, RED",NA,NA,NA
"2429",2006,8,"Massachusetts-Virginian","CRAB, ROCK",NA,NA,18206.5837376743
"2430",2006,8,"Massachusetts-Virginian","CRAB, SPECIES NOT SPECIFIED",NA,NA,NA
"2431",2006,8,"Massachusetts-Virginian","CRAB, SPIDER",NA,NA,NA
"2432",2006,8,"Massachusetts-Virginian","CROAKER, ATLANTIC",NA,NA,NA
"2433",2006,8,"Massachusetts-Virginian","CUNNER",NA,NA,95.021456820455
"2434",2006,8,"Massachusetts-Virginian","CUSK",NA,NA,595.501767444035
"2435",2006,8,"Massachusetts-Virginian","DOGFISH, CHAIN",NA,NA,NA
"2436",2006,8,"Massachusetts-Virginian","DOGFISH, SMOOTH",NA,NA,419.877354376018
"2437",2006,8,"Massachusetts-Virginian","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"2438",2006,8,"Massachusetts-Virginian","DOGFISH, SPINY",NA,NA,24170.6415360517
"2439",2006,8,"Massachusetts-Virginian","DOLPHIN FISH / MAHI-MAHI",NA,NA,125.365252537786
"2440",2006,8,"Massachusetts-Virginian","DRUM, BLACK",NA,NA,NA
"2441",2006,8,"Massachusetts-Virginian","EEL, AMERICAN",NA,NA,NA
"2442",2006,8,"Massachusetts-Virginian","EEL, CONGER",NA,NA,942.653307753861
"2443",2006,8,"Massachusetts-Virginian","EEL, SPECIES NOT SPECIFIED",NA,NA,96.3533005205305
"2444",2006,8,"Massachusetts-Virginian","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",7828.32576389593
"2445",2006,8,"Massachusetts-Virginian","FLOUNDER, FOURSPOT",NA,NA,57.0270516664278
"2446",2006,8,"Massachusetts-Virginian","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Northern Windowpane","FLGMGBSS",196.523855272487
"2447",2006,8,"Massachusetts-Virginian","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Southern Windowpane","FLDSNEMA",209.982695229242
"2448",2006,8,"Massachusetts-Virginian","FLOUNDER, SOUTHERN",NA,NA,NA
"2449",2006,8,"Massachusetts-Virginian","FLOUNDER, SUMMER / FLUKE",NA,NA,361866.363731953
"2450",2006,8,"Massachusetts-Virginian","FLOUNDER, WINTER / BLACKBACK","SNE/MA Winter Flounder","FLWSNEMA",51930.4478026017
"2451",2006,8,"Massachusetts-Virginian","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",21292.5943430007
"2452",2006,8,"Massachusetts-Virginian","FLOUNDER, YELLOWTAIL","CC/GOM Yellowtail Flounder","YELCCGM",4177.00858564331
"2453",2006,8,"Massachusetts-Virginian","FLOUNDER, YELLOWTAIL","SNE/MA Yellowtail Flounder","YELSNE",11903.7386144027
"2454",2006,8,"Massachusetts-Virginian","FLOUNDER,NOT SPECIFIED",NA,NA,140.054500988681
"2455",2006,8,"Massachusetts-Virginian","HADDOCK","GB Haddock West","HADGBW",65921.6182056944
"2456",2006,8,"Massachusetts-Virginian","HAGFISH",NA,NA,10257.3223129699
"2457",2006,8,"Massachusetts-Virginian","HAKE, RED / LING","Northern Red Hake","HKRGMNGB",337.085180364141
"2458",2006,8,"Massachusetts-Virginian","HAKE, RED / LING","Southern Red Hake","HKRSGBMA",11472.5707396357
"2459",2006,8,"Massachusetts-Virginian","HAKE, SILVER / WHITING","Northern Silver Hake","HKSGMNGB",3524.78870064111
"2460",2006,8,"Massachusetts-Virginian","HAKE, SILVER / WHITING","Southern Whiting","HKSSGBMA",126786.448187023
"2461",2006,8,"Massachusetts-Virginian","HAKE, SPECIES NOT SPECIFIED",NA,NA,2337.30720133586
"2462",2006,8,"Massachusetts-Virginian","HAKE, WHITE","White Hake","HKWGMMA",13900.8978135313
"2463",2006,8,"Massachusetts-Virginian","HAKE,SPOTTED",NA,NA,NA
"2464",2006,8,"Massachusetts-Virginian","HALIBUT, ATLANTIC","Halibut","HALGMMA",75.2200177963334
"2465",2006,8,"Massachusetts-Virginian","HARD QUAHOG",NA,NA,NA
"2466",2006,8,"Massachusetts-Virginian","HARD QUAHOG / BUSHEL",NA,NA,NA
"2467",2006,8,"Massachusetts-Virginian","HERRING, ATLANTIC",NA,NA,485733.2298424
"2468",2006,8,"Massachusetts-Virginian","HERRING, BLUE BACK",NA,NA,0.000877174610526372
"2469",2006,8,"Massachusetts-Virginian","JOHN DORY",NA,NA,644.251728846394
"2470",2006,8,"Massachusetts-Virginian","LOBSTER, AMERICAN",NA,NA,140881.392932219
"2471",2006,8,"Massachusetts-Virginian","LUMPFISH",NA,NA,NA
"2472",2006,8,"Massachusetts-Virginian","MACKEREL, ATLANTIC",NA,NA,213815.316437479
"2473",2006,8,"Massachusetts-Virginian","MACKEREL, CHUB",NA,NA,NA
"2474",2006,8,"Massachusetts-Virginian","MACKEREL, FRIGATE",NA,NA,NA
"2475",2006,8,"Massachusetts-Virginian","MACKEREL, KING",NA,NA,NA
"2476",2006,8,"Massachusetts-Virginian","MACKEREL, SPANISH",NA,NA,NA
"2477",2006,8,"Massachusetts-Virginian","MENHADEN",NA,NA,NA
"2478",2006,8,"Massachusetts-Virginian","MONK HEADS",NA,NA,NA
"2479",2006,8,"Massachusetts-Virginian","MONK LIVERS",NA,NA,4857.11980665589
"2480",2006,8,"Massachusetts-Virginian","MONK TAILS",NA,NA,17765.6369098612
"2481",2006,8,"Massachusetts-Virginian","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,145606.144215745
"2482",2006,8,"Massachusetts-Virginian","MULLETS",NA,NA,NA
"2483",2006,8,"Massachusetts-Virginian","OCEAN POUT","Ocean Pout","OPTGMMA",21.3677313440292
"2484",2006,8,"Massachusetts-Virginian","OCEAN QUAHOG",NA,NA,NA
"2485",2006,8,"Massachusetts-Virginian","OTHER FINFISH",NA,NA,NA
"2486",2006,8,"Massachusetts-Virginian","PERCH, WHITE",NA,NA,NA
"2487",2006,8,"Massachusetts-Virginian","POLLOCK","Pollock","POKGMASS",35110.7514161552
"2488",2006,8,"Massachusetts-Virginian","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",4729.03438154434
"2489",2006,8,"Massachusetts-Virginian","SCALLOP, BAY",NA,NA,NA
"2490",2006,8,"Massachusetts-Virginian","SCALLOP, CALICO",NA,NA,NA
"2491",2006,8,"Massachusetts-Virginian","SCALLOP, SEA",NA,NA,161166.359740906
"2492",2006,8,"Massachusetts-Virginian","SCALLOPS/BUSHEL",NA,NA,26.748614964049
"2493",2006,8,"Massachusetts-Virginian","SCALLOPS/SHELLS",NA,NA,580.400800930369
"2494",2006,8,"Massachusetts-Virginian","SCULPINS",NA,NA,0.295943193219006
"2495",2006,8,"Massachusetts-Virginian","SCUP / PORGY",NA,NA,183379.139918668
"2496",2006,8,"Massachusetts-Virginian","SEA RAVEN",NA,NA,7.22350459576526
"2497",2006,8,"Massachusetts-Virginian","SEA ROBINS",NA,NA,83.3663601049431
"2498",2006,8,"Massachusetts-Virginian","SEA URCHINS",NA,NA,NA
"2499",2006,8,"Massachusetts-Virginian","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,33.5165334502161
"2500",2006,8,"Massachusetts-Virginian","SHAD, AMERICAN",NA,NA,90.0800883221829
"2501",2006,8,"Massachusetts-Virginian","SHARK, BLUE",NA,NA,NA
"2502",2006,8,"Massachusetts-Virginian","SHARK, DUSKY",NA,NA,NA
"2503",2006,8,"Massachusetts-Virginian","SHARK, MAKO, SHORTFIN",NA,NA,NA
"2504",2006,8,"Massachusetts-Virginian","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,NA
"2505",2006,8,"Massachusetts-Virginian","SHARK, NOT SPECIFIED",NA,NA,NA
"2506",2006,8,"Massachusetts-Virginian","SHARK, PORBEAGLE",NA,NA,NA
"2507",2006,8,"Massachusetts-Virginian","SHARK, SANDBAR",NA,NA,NA
"2508",2006,8,"Massachusetts-Virginian","SHARK, THRESHER",NA,NA,NA
"2509",2006,8,"Massachusetts-Virginian","SHRIMP (PANDALID)",NA,NA,NA
"2510",2006,8,"Massachusetts-Virginian","SKATE WINGS",NA,NA,44244.1299336035
"2511",2006,8,"Massachusetts-Virginian","SKATE WINGS, BARNDOOR",NA,NA,NA
"2512",2006,8,"Massachusetts-Virginian","SKATE WINGS, CLEARNOSE",NA,NA,NA
"2513",2006,8,"Massachusetts-Virginian","SKATE WINGS, LITTLE (SUMMER)",NA,NA,436.248986663472
"2514",2006,8,"Massachusetts-Virginian","SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,NA
"2515",2006,8,"Massachusetts-Virginian","SKATE WINGS, SMOOTH",NA,NA,NA
"2516",2006,8,"Massachusetts-Virginian","SKATE WINGS, THORNY",NA,NA,NA
"2517",2006,8,"Massachusetts-Virginian","SKATE WINGS, WINTER (BIG)",NA,NA,13886.3475012959
"2518",2006,8,"Massachusetts-Virginian","SKATE, BARNDOOR",NA,NA,2.39634014476877
"2519",2006,8,"Massachusetts-Virginian","SKATE, CLEARNOSE",NA,NA,NA
"2520",2006,8,"Massachusetts-Virginian","SKATE, LITTLE (SUMMER)",NA,NA,57627.6629008244
"2521",2006,8,"Massachusetts-Virginian","SKATE, LITTLE/WINTER MIXED",NA,NA,NA
"2522",2006,8,"Massachusetts-Virginian","SKATE, THORNY",NA,NA,NA
"2523",2006,8,"Massachusetts-Virginian","SKATE, UNCLASSIFIED",NA,NA,489710.160070609
"2524",2006,8,"Massachusetts-Virginian","SKATE, WINTER (BIG)",NA,NA,5793.35347075887
"2525",2006,8,"Massachusetts-Virginian","SPOT",NA,NA,NA
"2526",2006,8,"Massachusetts-Virginian","SQUID / ILLEX",NA,NA,41277.9935588979
"2527",2006,8,"Massachusetts-Virginian","SQUID / LOLIGO",NA,NA,867300.020907308
"2528",2006,8,"Massachusetts-Virginian","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"2529",2006,8,"Massachusetts-Virginian","STRIPED BASS",NA,NA,32150.804770209
"2530",2006,8,"Massachusetts-Virginian","STURGEON, ATLANTIC",NA,NA,NA
"2531",2006,8,"Massachusetts-Virginian","SWORDFISH",NA,NA,NA
"2532",2006,8,"Massachusetts-Virginian","TAUTOG",NA,NA,9753.76290242209
"2533",2006,8,"Massachusetts-Virginian","TILEFISH",NA,NA,2187.08303434964
"2534",2006,8,"Massachusetts-Virginian","TILEFISH, BLUELINE",NA,NA,NA
"2535",2006,8,"Massachusetts-Virginian","TILEFISH, GOLDEN",NA,NA,36177.9767870751
"2536",2006,8,"Massachusetts-Virginian","TILEFISH, SAND",NA,NA,NA
"2537",2006,8,"Massachusetts-Virginian","TRIGGERFISH",NA,NA,98.8284946207519
"2538",2006,8,"Massachusetts-Virginian","TUNA, ALBACORE",NA,NA,91.4181868444787
"2539",2006,8,"Massachusetts-Virginian","TUNA, BIG EYE",NA,NA,NA
"2540",2006,8,"Massachusetts-Virginian","TUNA, BLUEFIN",NA,NA,548.838127926604
"2541",2006,8,"Massachusetts-Virginian","TUNA, LITTLE",NA,NA,NA
"2542",2006,8,"Massachusetts-Virginian","TUNA, SKIPJACK",NA,NA,NA
"2543",2006,8,"Massachusetts-Virginian","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"2544",2006,8,"Massachusetts-Virginian","TUNA, YELLOWFIN",NA,NA,248.530352377142
"2545",2006,8,"Massachusetts-Virginian","WAHOO",NA,NA,NA
"2546",2006,8,"Massachusetts-Virginian","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,3008.69075628408
"2547",2006,8,"Massachusetts-Virginian","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,64.2638047135352
"2548",2006,8,"Massachusetts-Virginian","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,58737.8853928861
"2549",2006,8,"Massachusetts-Virginian","WHELK, CHANNELED",NA,NA,343050.287352092
"2550",2006,8,"Massachusetts-Virginian","WHELK, KNOBBED",NA,NA,45699.0190663926
"2551",2006,8,"Massachusetts-Virginian","WHELK, KNOBBED/BUSHEL",NA,NA,NA
"2552",2006,8,"Massachusetts-Virginian","WHELK, LIGHTNING",NA,NA,NA
"2553",2006,8,"Massachusetts-Virginian","WHITING, BLACK","Southern Whiting","HKSOGMMA",5838.93196767413
"2554",2006,8,"Massachusetts-Virginian","WHITING, KING / KINGFISH",NA,NA,3072.82731388424
"2555",2006,8,"Massachusetts-Virginian","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",560.648498134913
"2556",2006,9,"New Hampshire","ALEWIFE",NA,NA,NA
"2557",2006,9,"New Hampshire","BLACK SEA BASS",NA,NA,NA
"2558",2006,9,"New Hampshire","BLUEFISH",NA,NA,383.359314837424
"2559",2006,9,"New Hampshire","BUTTERFISH",NA,NA,8.88211538338211
"2560",2006,9,"New Hampshire","COD","GOM Cod","CODGMSS",33987.5900118518
"2561",2006,9,"New Hampshire","CRAB, BLUE",NA,NA,NA
"2562",2006,9,"New Hampshire","CRAB, BLUE/BUSHEL",NA,NA,NA
"2563",2006,9,"New Hampshire","CRAB, JONAH",NA,NA,340.679336691699
"2564",2006,9,"New Hampshire","CRAB, QUEEN SNOW",NA,NA,NA
"2565",2006,9,"New Hampshire","CRAB, RED",NA,NA,NA
"2566",2006,9,"New Hampshire","CRAB, ROCK",NA,NA,211.781415258106
"2567",2006,9,"New Hampshire","CRAB, SPECIES NOT SPECIFIED",NA,NA,NA
"2568",2006,9,"New Hampshire","CRAB, SPIDER",NA,NA,NA
"2569",2006,9,"New Hampshire","CROAKER, ATLANTIC",NA,NA,NA
"2570",2006,9,"New Hampshire","CUNNER",NA,NA,NA
"2571",2006,9,"New Hampshire","CUSK",NA,NA,434.316917528145
"2572",2006,9,"New Hampshire","DOGFISH, SMOOTH",NA,NA,NA
"2573",2006,9,"New Hampshire","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,27.4117095503609
"2574",2006,9,"New Hampshire","DOGFISH, SPINY",NA,NA,5697.50652405481
"2575",2006,9,"New Hampshire","DOLPHIN FISH / MAHI-MAHI",NA,NA,NA
"2576",2006,9,"New Hampshire","EEL, SPECIES NOT SPECIFIED",NA,NA,NA
"2577",2006,9,"New Hampshire","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",4718.33861424396
"2578",2006,9,"New Hampshire","FLOUNDER, FOURSPOT",NA,NA,NA
"2579",2006,9,"New Hampshire","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Northern Windowpane","FLGMGBSS",63.5154123655793
"2580",2006,9,"New Hampshire","FLOUNDER, SUMMER / FLUKE",NA,NA,75.809976030173
"2581",2006,9,"New Hampshire","FLOUNDER, WINTER / BLACKBACK","GOM Winter Flounder","FLWGMSS",738.297810418471
"2582",2006,9,"New Hampshire","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",11881.0821812854
"2583",2006,9,"New Hampshire","FLOUNDER, YELLOWTAIL","CC/GOM Yellowtail Flounder","YELCCGM",1171.454495531
"2584",2006,9,"New Hampshire","FLOUNDER,NOT SPECIFIED",NA,NA,NA
"2585",2006,9,"New Hampshire","HADDOCK","GOM Haddock","HADGM",3972.50416805013
"2586",2006,9,"New Hampshire","HAGFISH",NA,NA,NA
"2587",2006,9,"New Hampshire","HAKE, RED / LING","Northern Red Hake","HKRGMNGB",960.90643658025
"2588",2006,9,"New Hampshire","HAKE, SILVER / WHITING","Northern Silver Hake","HKSGMNGB",2255.64781358531
"2589",2006,9,"New Hampshire","HAKE, SPECIES NOT SPECIFIED",NA,NA,3372.97600445018
"2590",2006,9,"New Hampshire","HAKE, WHITE","White Hake","HKWGMMA",6701.84367740265
"2591",2006,9,"New Hampshire","HALIBUT, ATLANTIC","Halibut","HALGMMA",35.114092813667
"2592",2006,9,"New Hampshire","HALIBUT, GREENLAND",NA,NA,NA
"2593",2006,9,"New Hampshire","HERRING, ATLANTIC",NA,NA,1119585.79352383
"2594",2006,9,"New Hampshire","HERRING, BLUE BACK",NA,NA,NA
"2595",2006,9,"New Hampshire","LOBSTER, AMERICAN",NA,NA,38487.4295626498
"2596",2006,9,"New Hampshire","LUMPFISH",NA,NA,NA
"2597",2006,9,"New Hampshire","MACKEREL, ATLANTIC",NA,NA,3936.10796966795
"2598",2006,9,"New Hampshire","MACKEREL, CHUB",NA,NA,NA
"2599",2006,9,"New Hampshire","MENHADEN",NA,NA,NA
"2600",2006,9,"New Hampshire","MONK HEADS",NA,NA,NA
"2601",2006,9,"New Hampshire","MONK LIVERS",NA,NA,349.502952961689
"2602",2006,9,"New Hampshire","MONK TAILS",NA,NA,4578.04311555112
"2603",2006,9,"New Hampshire","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,20069.4468290972
"2604",2006,9,"New Hampshire","OCEAN POUT","Ocean Pout","OPTGMMA",NA
"2605",2006,9,"New Hampshire","OTHER FINFISH",NA,NA,NA
"2606",2006,9,"New Hampshire","OTHER FOR BAIT",NA,NA,NA
"2607",2006,9,"New Hampshire","POLLOCK","Pollock","POKGMASS",43933.2290265563
"2608",2006,9,"New Hampshire","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",1536.67421029073
"2609",2006,9,"New Hampshire","SCALLOP, BAY",NA,NA,NA
"2610",2006,9,"New Hampshire","SCALLOP, CALICO",NA,NA,NA
"2611",2006,9,"New Hampshire","SCALLOP, SEA",NA,NA,454.22124085984
"2612",2006,9,"New Hampshire","SCALLOPS/BUSHEL",NA,NA,NA
"2613",2006,9,"New Hampshire","SCALLOPS/SHELLS",NA,NA,NA
"2614",2006,9,"New Hampshire","SCULPINS",NA,NA,0.146247783480496
"2615",2006,9,"New Hampshire","SCUP / PORGY",NA,NA,NA
"2616",2006,9,"New Hampshire","SEA RAVEN",NA,NA,NA
"2617",2006,9,"New Hampshire","SEA ROBINS",NA,NA,NA
"2618",2006,9,"New Hampshire","SEA URCHINS",NA,NA,NA
"2619",2006,9,"New Hampshire","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,NA
"2620",2006,9,"New Hampshire","SHAD, AMERICAN",NA,NA,4.99679926891694
"2621",2006,9,"New Hampshire","SHARK, BLUE",NA,NA,NA
"2622",2006,9,"New Hampshire","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,NA
"2623",2006,9,"New Hampshire","SHARK, NOT SPECIFIED",NA,NA,NA
"2624",2006,9,"New Hampshire","SHARK, PORBEAGLE",NA,NA,NA
"2625",2006,9,"New Hampshire","SHARK, THRESHER",NA,NA,NA
"2626",2006,9,"New Hampshire","SHRIMP (MANTIS)",NA,NA,NA
"2627",2006,9,"New Hampshire","SHRIMP (PANAEID)",NA,NA,NA
"2628",2006,9,"New Hampshire","SHRIMP (PANDALID)",NA,NA,62354.2927134143
"2629",2006,9,"New Hampshire","SHRIMP, SPECIES NOT SPECIFIED",NA,NA,5648.74751304241
"2630",2006,9,"New Hampshire","SKATE WINGS",NA,NA,66.2404960644326
"2631",2006,9,"New Hampshire","SKATE WINGS, WINTER (BIG)",NA,NA,NA
"2632",2006,9,"New Hampshire","SKATE, BARNDOOR",NA,NA,NA
"2633",2006,9,"New Hampshire","SKATE, LITTLE (SUMMER)",NA,NA,NA
"2634",2006,9,"New Hampshire","SKATE, LITTLE/WINTER MIXED",NA,NA,NA
"2635",2006,9,"New Hampshire","SKATE, THORNY",NA,NA,NA
"2636",2006,9,"New Hampshire","SKATE, UNCLASSIFIED",NA,NA,315.880587539523
"2637",2006,9,"New Hampshire","SKATE, WINTER (BIG)",NA,NA,NA
"2638",2006,9,"New Hampshire","SMELT",NA,NA,NA
"2639",2006,9,"New Hampshire","SQUID / ILLEX",NA,NA,NA
"2640",2006,9,"New Hampshire","SQUID / LOLIGO",NA,NA,364.551849881832
"2641",2006,9,"New Hampshire","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"2642",2006,9,"New Hampshire","STARFISH",NA,NA,NA
"2643",2006,9,"New Hampshire","STRIPED BASS",NA,NA,18.2517233783659
"2644",2006,9,"New Hampshire","TAUTOG",NA,NA,NA
"2645",2006,9,"New Hampshire","TILEFISH",NA,NA,NA
"2646",2006,9,"New Hampshire","TUNA, ALBACORE",NA,NA,NA
"2647",2006,9,"New Hampshire","TUNA, BLUEFIN",NA,NA,245.579278020449
"2648",2006,9,"New Hampshire","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"2649",2006,9,"New Hampshire","TUNA, YELLOWFIN",NA,NA,NA
"2650",2006,9,"New Hampshire","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,NA
"2651",2006,9,"New Hampshire","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,NA
"2652",2006,9,"New Hampshire","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,NA
"2653",2006,9,"New Hampshire","WHELK, CHANNELED",NA,NA,NA
"2654",2006,9,"New Hampshire","WHELK, KNOBBED",NA,NA,NA
"2655",2006,9,"New Hampshire","WHITING, BLACK","Southern Whiting","HKSOGMMA",NA
"2656",2006,9,"New Hampshire","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",463.283728509515
"2657",2006,10,"New York","ALEWIFE",NA,NA,NA
"2658",2006,10,"New York","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"2659",2006,10,"New York","BLACK SEA BASS",NA,NA,94870.2050307061
"2660",2006,10,"New York","BLUEFISH",NA,NA,619606.540661427
"2661",2006,10,"New York","BONITO",NA,NA,1845.67696281642
"2662",2006,10,"New York","BUTTERFISH",NA,NA,223101.651146411
"2663",2006,10,"New York","CLAM, SPECIES NOT SPECIFIED",NA,NA,NA
"2664",2006,10,"New York","CLAM, SURF",NA,NA,NA
"2665",2006,10,"New York","CLAM, SURF/BUSHEL",NA,NA,NA
"2666",2006,10,"New York","CLAMS/BUSHEL, SPECIES NOT SPECIFIC",NA,NA,NA
"2667",2006,10,"New York","COBIA",NA,NA,59.9602837852089
"2668",2006,10,"New York","COD","GB Cod West","CODGBW",2623.03167208939
"2669",2006,10,"New York","CRAB, BLUE",NA,NA,72630.1611651876
"2670",2006,10,"New York","CRAB, BLUE/BUSHEL",NA,NA,387.24127842826
"2671",2006,10,"New York","CRAB, CANCER",NA,NA,NA
"2672",2006,10,"New York","CRAB, GREEN",NA,NA,NA
"2673",2006,10,"New York","CRAB, HORSESHOE",NA,NA,4804.2553510816
"2674",2006,10,"New York","CRAB, JONAH",NA,NA,15516.2342358554
"2675",2006,10,"New York","CRAB, ROCK",NA,NA,2445.57507614493
"2676",2006,10,"New York","CRAB, SPECIES NOT SPECIFIED",NA,NA,872.014605424346
"2677",2006,10,"New York","CRAB, SPECIES NOT SPECIFIED/BUSHEL",NA,NA,NA
"2678",2006,10,"New York","CRAB, SPIDER",NA,NA,27.8889826848385
"2679",2006,10,"New York","CREVALLE",NA,NA,NA
"2680",2006,10,"New York","CROAKER, ATLANTIC",NA,NA,14524.415055629
"2681",2006,10,"New York","CUNNER",NA,NA,451.322969812587
"2682",2006,10,"New York","CUSK",NA,NA,NA
"2683",2006,10,"New York","DOGFISH, SMOOTH",NA,NA,65198.2373377841
"2684",2006,10,"New York","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"2685",2006,10,"New York","DOGFISH, SPINY",NA,NA,46803.9772267201
"2686",2006,10,"New York","DOGFISH,SMOOTH,FINS",NA,NA,NA
"2687",2006,10,"New York","DOLPHIN FISH / MAHI-MAHI",NA,NA,NA
"2688",2006,10,"New York","DRUM, BLACK",NA,NA,220.088728022733
