"","rgn_id","rgn_name","year","common","score"
"1385",10,"10",2014,"bottlenose dolphin",0.6
"1386",10,"10",2015,"bottlenose dolphin",0.6
"1387",10,"10",2016,"bottlenose dolphin",0.6
"1388",10,"10",2017,"bottlenose dolphin",0.6
"1389",11,"11",2005,"bottlenose dolphin",0.9
"1390",11,"11",2006,"bottlenose dolphin",0.9
"1391",11,"11",2007,"bottlenose dolphin",0.9
"1392",11,"11",2008,"bottlenose dolphin",0.9
"1393",11,"11",2009,"bottlenose dolphin",0.9
"1394",11,"11",2010,"bottlenose dolphin",0.9
"1395",11,"11",2011,"bottlenose dolphin",0.9
"1396",11,"11",2012,"bottlenose dolphin",0.9
"1397",11,"11",2013,"bottlenose dolphin",0.9
"1398",11,"11",2014,"bottlenose dolphin",0.9
"1399",11,"11",2015,"bottlenose dolphin",0.9
"1400",11,"11",2016,"bottlenose dolphin",0.9
"1401",11,"11",2017,"bottlenose dolphin",0.9
"1402",12,"Northeast",2005,"bottlenose dolphin",0.9
"1403",12,"Northeast",2005,"bottlenose dolphin",0.9
"1404",12,"Northeast",2005,"bottlenose dolphin",0.9
"1405",12,"Northeast",2005,"bottlenose dolphin",0.9
"1406",12,"Northeast",2005,"bottlenose dolphin",0.9
"1407",12,"Northeast",2006,"bottlenose dolphin",0.9
"1408",12,"Northeast",2007,"bottlenose dolphin",0.9
"1409",12,"Northeast",2008,"bottlenose dolphin",0.9
"1410",12,"Northeast",2009,"bottlenose dolphin",0.9
"1411",12,"Northeast",2010,"bottlenose dolphin",0.9
"1412",12,"Northeast",2011,"bottlenose dolphin",0.9
"1413",12,"Northeast",2012,"bottlenose dolphin",0.9
"1414",12,"Northeast",2013,"bottlenose dolphin",0.9
"1415",12,"Northeast",2014,"bottlenose dolphin",0.9
"1416",12,"Northeast",2015,"bottlenose dolphin",0.9
"1417",12,"Northeast",2016,"bottlenose dolphin",0.9
"1418",12,"Northeast",2017,"bottlenose dolphin",0.9
"1419",5,"5",2005,"common tern",0.6
"1420",5,"5",2006,"common tern",0.6
"1421",5,"5",2007,"common tern",0.6
"1422",5,"5",2008,"common tern",0.6
"1423",5,"5",2009,"common tern",0.6
"1424",5,"5",2010,"common tern",0.6
"1425",5,"5",2011,"common tern",0.6
"1426",5,"5",2012,"common tern",0.6
"1427",5,"5",2013,"common tern",0.6
"1428",5,"5",2014,"common tern",0.6
"1429",5,"5",2015,"common tern",0.6
"1430",5,"5",2016,"common tern",0.6
"1431",5,"5",2017,"common tern",0.6
"1432",6,"6",2005,"common tern",0.8
"1433",6,"6",2006,"common tern",0.8
"1434",6,"6",2007,"common tern",0.8
"1435",6,"6",2008,"common tern",0.8
"1436",6,"6",2009,"common tern",0.8
"1437",6,"6",2010,"common tern",0.8
"1438",6,"6",2011,"common tern",0.8
"1439",6,"6",2012,"common tern",0.8
"1440",6,"6",2013,"common tern",0.8
"1441",6,"6",2014,"common tern",0.8
"1442",6,"6",2015,"common tern",0.8
"1443",6,"6",2016,"common tern",0.8
"1444",6,"6",2017,"common tern",0.8
"1445",7,"7",2005,"common tern",0.6
"1446",7,"7",2006,"common tern",0.6
"1447",7,"7",2007,"common tern",0.6
"1448",7,"7",2008,"common tern",0.6
"1449",7,"7",2009,"common tern",0.6
"1450",7,"7",2010,"common tern",0.6
"1451",7,"7",2011,"common tern",0.6
"1452",7,"7",2012,"common tern",0.6
"1453",7,"7",2013,"common tern",0.6
"1454",7,"7",2014,"common tern",0.6
"1455",7,"7",2015,"common tern",0.6
"1456",7,"7",2016,"common tern",0.6
"1457",7,"7",2017,"common tern",0.6
"1458",8,"8",2005,"common tern",0.6
"1459",8,"8",2006,"common tern",0.6
"1460",8,"8",2007,"common tern",0.6
"1461",8,"8",2008,"common tern",0.6
"1462",8,"8",2009,"common tern",0.6
"1463",8,"8",2010,"common tern",0.6
"1464",8,"8",2011,"common tern",0.6
"1465",8,"8",2012,"common tern",0.6
"1466",8,"8",2013,"common tern",0.6
"1467",8,"8",2014,"common tern",0.6
"1468",8,"8",2015,"common tern",0.6
"1469",8,"8",2016,"common tern",0.6
"1470",8,"8",2017,"common tern",0.6
"1471",9,"9",2005,"common tern",0.4
"1472",9,"9",2006,"common tern",0.4
"1473",9,"9",2007,"common tern",0.4
"1474",9,"9",2008,"common tern",0.4
"1475",9,"9",2009,"common tern",0.4
"1476",9,"9",2010,"common tern",0.4
"1477",9,"9",2011,"common tern",0.4
"1478",9,"9",2012,"common tern",0.4
"1479",9,"9",2013,"common tern",0.4
"1480",9,"9",2014,"common tern",0.4
"1481",9,"9",2015,"common tern",0.4
"1482",9,"9",2016,"common tern",0.4
"1483",9,"9",2017,"common tern",0.4
"1484",10,"10",2005,"common tern",0.4
"1485",10,"10",2006,"common tern",0.4
"1486",10,"10",2007,"common tern",0.4
"1487",10,"10",2008,"common tern",0.4
"1488",10,"10",2009,"common tern",0.4
"1489",10,"10",2010,"common tern",0.4
"1490",10,"10",2011,"common tern",0.4
"1491",10,"10",2012,"common tern",0.4
"1492",10,"10",2013,"common tern",0.4
"1493",10,"10",2014,"common tern",0.4
"1494",10,"10",2015,"common tern",0.4
"1495",10,"10",2016,"common tern",0.4
"1496",10,"10",2017,"common tern",0.4
"1497",11,"11",2005,"common tern",0.6
"1498",11,"11",2006,"common tern",0.6
"1499",11,"11",2007,"common tern",0.6
"1500",11,"11",2008,"common tern",0.6
"1501",11,"11",2009,"common tern",0.6
"1502",11,"11",2010,"common tern",0.6
"1503",11,"11",2011,"common tern",0.6
"1504",11,"11",2012,"common tern",0.6
"1505",11,"11",2013,"common tern",0.6
"1506",11,"11",2014,"common tern",0.6
"1507",11,"11",2015,"common tern",0.6
"1508",11,"11",2016,"common tern",0.6
"1509",11,"11",2017,"common tern",0.6
"1510",12,"Northeast",2005,"common tern",1
"1511",12,"Northeast",2005,"common tern",1
"1512",12,"Northeast",2005,"common tern",1
"1513",12,"Northeast",2005,"common tern",1
"1514",12,"Northeast",2006,"common tern",1
"1515",12,"Northeast",2007,"common tern",1
"1516",12,"Northeast",2008,"common tern",1
"1517",12,"Northeast",2009,"common tern",1
"1518",12,"Northeast",2010,"common tern",1
"1519",12,"Northeast",2011,"common tern",1
"1520",12,"Northeast",2012,"common tern",1
"1521",12,"Northeast",2013,"common tern",1
"1522",12,"Northeast",2014,"common tern",1
"1523",12,"Northeast",2015,"common tern",1
"1524",12,"Northeast",2016,"common tern",1
"1525",12,"Northeast",2017,"common tern",1
"1526",5,"5",2005,"fin whale",0.4
"1527",5,"5",2006,"fin whale",0.4
"1528",5,"5",2007,"fin whale",0.4
"1529",5,"5",2008,"fin whale",0.4
"1530",5,"5",2009,"fin whale",0.4
"1531",5,"5",2010,"fin whale",0.4
"1532",5,"5",2011,"fin whale",0.4
"1533",5,"5",2012,"fin whale",0.4
"1534",5,"5",2013,"fin whale",0.4
"1535",5,"5",2014,"fin whale",0.4
"1536",5,"5",2015,"fin whale",0.4
"1537",5,"5",2016,"fin whale",0.4
"1538",5,"5",2017,"fin whale",0.4
"1539",6,"6",2005,"fin whale",0.4
"1540",6,"6",2006,"fin whale",0.4
"1541",6,"6",2007,"fin whale",0.4
"1542",6,"6",2008,"fin whale",0.4
"1543",6,"6",2009,"fin whale",0.4
"1544",6,"6",2010,"fin whale",0.4
"1545",6,"6",2011,"fin whale",0.4
"1546",6,"6",2012,"fin whale",0.4
"1547",6,"6",2013,"fin whale",0.4
"1548",6,"6",2014,"fin whale",0.4
"1549",6,"6",2015,"fin whale",0.4
"1550",6,"6",2016,"fin whale",0.4
"1551",6,"6",2017,"fin whale",0.4
"1552",7,"7",2005,"fin whale",0.4
"1553",7,"7",2006,"fin whale",0.4
"1554",7,"7",2007,"fin whale",0.4
"1555",7,"7",2008,"fin whale",0.4
"1556",7,"7",2009,"fin whale",0.4
"1557",7,"7",2010,"fin whale",0.4
"1558",7,"7",2011,"fin whale",0.4
"1559",7,"7",2012,"fin whale",0.4
"1560",7,"7",2013,"fin whale",0.4
"1561",7,"7",2014,"fin whale",0.4
"1562",7,"7",2015,"fin whale",0.4
"1563",7,"7",2016,"fin whale",0.4
"1564",7,"7",2017,"fin whale",0.4
"1565",8,"8",2005,"fin whale",0.4
"1566",8,"8",2006,"fin whale",0.4
"1567",8,"8",2007,"fin whale",0.4
"1568",8,"8",2008,"fin whale",0.4
"1569",8,"8",2009,"fin whale",0.4
"1570",8,"8",2010,"fin whale",0.4
"1571",8,"8",2011,"fin whale",0.4
"1572",8,"8",2012,"fin whale",0.4
"1573",8,"8",2013,"fin whale",0.4
"1574",8,"8",2014,"fin whale",0.4
"1575",8,"8",2015,"fin whale",0.4
"1576",8,"8",2016,"fin whale",0.4
"1577",8,"8",2017,"fin whale",0.4
"1578",9,"9",2005,"fin whale",0.4
"1579",9,"9",2006,"fin whale",0.4
"1580",9,"9",2007,"fin whale",0.4
"1581",9,"9",2008,"fin whale",0.4
"1582",9,"9",2009,"fin whale",0.4
"1583",9,"9",2010,"fin whale",0.4
"1584",9,"9",2011,"fin whale",0.4
"1585",9,"9",2012,"fin whale",0.4
"1586",9,"9",2013,"fin whale",0.4
"1587",9,"9",2014,"fin whale",0.4
"1588",9,"9",2015,"fin whale",0.4
"1589",9,"9",2016,"fin whale",0.4
"1590",9,"9",2017,"fin whale",0.4
"1591",10,"10",2005,"fin whale",0.2
"1592",10,"10",2006,"fin whale",0.2
"1593",10,"10",2007,"fin whale",0.2
"1594",10,"10",2008,"fin whale",0.2
"1595",10,"10",2009,"fin whale",0.2
"1596",10,"10",2010,"fin whale",0.2
"1597",10,"10",2011,"fin whale",0.2
"1598",10,"10",2012,"fin whale",0.2
"1599",10,"10",2013,"fin whale",0.2
"1600",10,"10",2014,"fin whale",0.2
"1601",10,"10",2015,"fin whale",0.2
"1602",10,"10",2016,"fin whale",0.2
"1603",10,"10",2017,"fin whale",0.2
"1604",11,"11",2005,"fin whale",0.4
"1605",11,"11",2006,"fin whale",0.4
"1606",11,"11",2007,"fin whale",0.4
"1607",11,"11",2008,"fin whale",0.4
"1608",11,"11",2009,"fin whale",0.4
"1609",11,"11",2010,"fin whale",0.4
"1610",11,"11",2011,"fin whale",0.4
"1611",11,"11",2012,"fin whale",0.4
"1612",11,"11",2013,"fin whale",0.4
"1613",11,"11",2014,"fin whale",0.4
"1614",11,"11",2015,"fin whale",0.4
"1615",11,"11",2016,"fin whale",0.4
"1616",11,"11",2017,"fin whale",0.4
"1617",12,"Northeast",2005,"fin whale",0.4
"1618",12,"Northeast",2005,"fin whale",0.4
"1619",12,"Northeast",2005,"fin whale",0.4
"1620",12,"Northeast",2005,"fin whale",0.4
"1621",12,"Northeast",2006,"fin whale",0.4
"1622",12,"Northeast",2007,"fin whale",0.4
"1623",12,"Northeast",2008,"fin whale",0.4
"1624",12,"Northeast",2009,"fin whale",0.4
"1625",12,"Northeast",2010,"fin whale",0.4
"1626",12,"Northeast",2011,"fin whale",0.4
"1627",12,"Northeast",2012,"fin whale",0.4
"1628",12,"Northeast",2013,"fin whale",0.4
"1629",12,"Northeast",2014,"fin whale",0.4
"1630",12,"Northeast",2015,"fin whale",0.4
"1631",12,"Northeast",2016,"fin whale",0.4
"1632",12,"Northeast",2017,"fin whale",0.4
"1633",12,"Northeast",2005,"great white shark",0.6
"1634",12,"Northeast",2006,"great white shark",0.6
"1635",12,"Northeast",2007,"great white shark",0.6
"1636",12,"Northeast",2008,"great white shark",0.6
"1637",12,"Northeast",2009,"great white shark",0.6
"1638",12,"Northeast",2010,"great white shark",0.6
"1639",12,"Northeast",2011,"great white shark",0.6
"1640",12,"Northeast",2012,"great white shark",0.6
"1641",12,"Northeast",2013,"great white shark",0.6
"1642",12,"Northeast",2014,"great white shark",0.6
"1643",12,"Northeast",2015,"great white shark",0.6
"1644",12,"Northeast",2016,"great white shark",0.6
"1645",12,"Northeast",2017,"great white shark",0.6
"1646",6,"6",2005,"haddock",0.6
"1647",6,"6",2006,"haddock",0.6
"1648",6,"6",2007,"haddock",0.6
"1649",6,"6",2008,"haddock",0.6
"1650",6,"6",2009,"haddock",0.6
"1651",6,"6",2010,"haddock",0.6
"1652",6,"6",2011,"haddock",0.6
"1653",6,"6",2012,"haddock",0.6
"1654",6,"6",2013,"haddock",0.6
"1655",6,"6",2014,"haddock",0.6
"1656",6,"6",2015,"haddock",0.6
"1657",6,"6",2016,"haddock",0.6
"1658",6,"6",2017,"haddock",0.6
"1659",7,"7",2005,"haddock",0.6
"1660",7,"7",2006,"haddock",0.6
"1661",7,"7",2007,"haddock",0.6
"1662",7,"7",2008,"haddock",0.6
"1663",7,"7",2009,"haddock",0.6
"1664",7,"7",2010,"haddock",0.6
"1665",7,"7",2011,"haddock",0.6
"1666",7,"7",2012,"haddock",0.6
"1667",7,"7",2013,"haddock",0.6
"1668",7,"7",2014,"haddock",0.6
"1669",7,"7",2015,"haddock",0.6
"1670",7,"7",2016,"haddock",0.6
"1671",7,"7",2017,"haddock",0.6
"1672",9,"9",2005,"haddock",0.6
"1673",9,"9",2006,"haddock",0.6
"1674",9,"9",2007,"haddock",0.6
"1675",9,"9",2008,"haddock",0.6
"1676",9,"9",2009,"haddock",0.6
"1677",9,"9",2010,"haddock",0.6
"1678",9,"9",2011,"haddock",0.6
"1679",9,"9",2012,"haddock",0.6
"1680",9,"9",2013,"haddock",0.6
"1681",9,"9",2014,"haddock",0.6
"1682",9,"9",2015,"haddock",0.6
"1683",9,"9",2016,"haddock",0.6
"1684",9,"9",2017,"haddock",0.6
"1685",11,"11",2005,"haddock",0.6
"1686",11,"11",2006,"haddock",0.6
"1687",11,"11",2007,"haddock",0.6
"1688",11,"11",2008,"haddock",0.6
"1689",11,"11",2009,"haddock",0.6
"1690",11,"11",2010,"haddock",0.6
"1691",11,"11",2011,"haddock",0.6
"1692",11,"11",2012,"haddock",0.6
"1693",11,"11",2013,"haddock",0.6
"1694",11,"11",2014,"haddock",0.6
"1695",11,"11",2015,"haddock",0.6
"1696",11,"11",2016,"haddock",0.6
"1697",11,"11",2017,"haddock",0.6
"1698",12,"Northeast",2005,"haddock",0.6
"1699",12,"Northeast",2005,"haddock",0.6
"1700",12,"Northeast",2006,"haddock",0.6
"1701",12,"Northeast",2007,"haddock",0.6
"1702",12,"Northeast",2008,"haddock",0.6
"1703",12,"Northeast",2009,"haddock",0.6
"1704",12,"Northeast",2010,"haddock",0.6
"1705",12,"Northeast",2011,"haddock",0.6
"1706",12,"Northeast",2012,"haddock",0.6
"1707",12,"Northeast",2013,"haddock",0.6
"1708",12,"Northeast",2014,"haddock",0.6
"1709",12,"Northeast",2015,"haddock",0.6
"1710",12,"Northeast",2016,"haddock",0.6
"1711",12,"Northeast",2017,"haddock",0.6
"1712",5,"5",2005,"horseshoe crab",0.5
"1713",5,"5",2006,"horseshoe crab",0.5
"1714",5,"5",2007,"horseshoe crab",0.5
"1715",5,"5",2008,"horseshoe crab",0.5
"1716",5,"5",2009,"horseshoe crab",0.5
"1717",5,"5",2010,"horseshoe crab",0.5
"1718",5,"5",2011,"horseshoe crab",0.5
"1719",5,"5",2012,"horseshoe crab",0.5
"1720",5,"5",2013,"horseshoe crab",0.5
"1721",5,"5",2014,"horseshoe crab",0.5
"1722",5,"5",2015,"horseshoe crab",0.5
"1723",5,"5",2016,"horseshoe crab",0.5
"1724",5,"5",2017,"horseshoe crab",0.5
"1725",7,"7",2005,"horseshoe crab",1
"1726",7,"7",2006,"horseshoe crab",1
"1727",7,"7",2007,"horseshoe crab",1
"1728",7,"7",2008,"horseshoe crab",1
"1729",7,"7",2009,"horseshoe crab",1
"1730",7,"7",2010,"horseshoe crab",1
"1731",7,"7",2011,"horseshoe crab",1
"1732",7,"7",2012,"horseshoe crab",1
"1733",7,"7",2013,"horseshoe crab",1
"1734",7,"7",2014,"horseshoe crab",1
"1735",7,"7",2015,"horseshoe crab",1
"1736",7,"7",2016,"horseshoe crab",1
"1737",7,"7",2017,"horseshoe crab",1
"1738",10,"10",2005,"horseshoe crab",1
"1739",10,"10",2006,"horseshoe crab",1
"1740",10,"10",2007,"horseshoe crab",1
"1741",10,"10",2008,"horseshoe crab",1
"1742",10,"10",2009,"horseshoe crab",1
"1743",10,"10",2010,"horseshoe crab",1
"1744",10,"10",2011,"horseshoe crab",1
"1745",10,"10",2012,"horseshoe crab",1
"1746",10,"10",2013,"horseshoe crab",1
"1747",10,"10",2014,"horseshoe crab",1
"1748",10,"10",2015,"horseshoe crab",1
"1749",10,"10",2016,"horseshoe crab",1
"1750",10,"10",2017,"horseshoe crab",1
"1751",11,"11",2005,"horseshoe crab",1
"1752",11,"11",2006,"horseshoe crab",1
"1753",11,"11",2007,"horseshoe crab",1
"1754",11,"11",2008,"horseshoe crab",1
"1755",11,"11",2009,"horseshoe crab",1
"1756",11,"11",2010,"horseshoe crab",1
"1757",11,"11",2011,"horseshoe crab",1
"1758",11,"11",2012,"horseshoe crab",1
"1759",11,"11",2013,"horseshoe crab",1
"1760",11,"11",2014,"horseshoe crab",1
"1761",11,"11",2015,"horseshoe crab",1
"1762",11,"11",2016,"horseshoe crab",1
"1763",11,"11",2017,"horseshoe crab",1
"1764",12,"Northeast",2005,"horseshoe crab",1
"1765",12,"Northeast",2005,"horseshoe crab",1
"1766",12,"Northeast",2005,"horseshoe crab",1
"1767",12,"Northeast",2005,"horseshoe crab",1
"1768",12,"Northeast",2006,"horseshoe crab",1
"1769",12,"Northeast",2007,"horseshoe crab",1
"1770",12,"Northeast",2008,"horseshoe crab",1
"1771",12,"Northeast",2009,"horseshoe crab",1
"1772",12,"Northeast",2010,"horseshoe crab",1
"1773",12,"Northeast",2011,"horseshoe crab",1
"1774",12,"Northeast",2012,"horseshoe crab",1
"1775",12,"Northeast",2013,"horseshoe crab",1
"1776",12,"Northeast",2014,"horseshoe crab",1
"1777",12,"Northeast",2015,"horseshoe crab",1
"1778",12,"Northeast",2016,"horseshoe crab",1
"1779",12,"Northeast",2017,"horseshoe crab",1
"1780",5,"5",2005,"humpback whale",0.6
"1781",5,"5",2006,"humpback whale",0.6
"1782",5,"5",2007,"humpback whale",0.6
"1783",5,"5",2008,"humpback whale",0.6
"1784",5,"5",2009,"humpback whale",0.6
"1785",5,"5",2010,"humpback whale",0.6
"1786",5,"5",2011,"humpback whale",0.6
"1787",5,"5",2012,"humpback whale",0.6
"1788",5,"5",2013,"humpback whale",0.6
"1789",5,"5",2014,"humpback whale",0.6
"1790",5,"5",2015,"humpback whale",0.6
"1791",5,"5",2016,"humpback whale",0.6
"1792",5,"5",2017,"humpback whale",0.6
"1793",6,"6",2005,"humpback whale",0.6
"1794",6,"6",2006,"humpback whale",0.6
"1795",6,"6",2007,"humpback whale",0.6
"1796",6,"6",2008,"humpback whale",0.6
"1797",6,"6",2009,"humpback whale",0.6
"1798",6,"6",2010,"humpback whale",0.6
"1799",6,"6",2011,"humpback whale",0.6
"1800",6,"6",2012,"humpback whale",0.6
"1801",6,"6",2013,"humpback whale",0.6
"1802",6,"6",2014,"humpback whale",0.6
"1803",6,"6",2015,"humpback whale",0.6
"1804",6,"6",2016,"humpback whale",0.6
"1805",6,"6",2017,"humpback whale",0.6
"1806",7,"7",2005,"humpback whale",0.4
"1807",7,"7",2006,"humpback whale",0.4
"1808",7,"7",2007,"humpback whale",0.4
"1809",7,"7",2008,"humpback whale",0.4
"1810",7,"7",2009,"humpback whale",0.4
"1811",7,"7",2010,"humpback whale",0.4
"1812",7,"7",2011,"humpback whale",0.4
"1813",7,"7",2012,"humpback whale",0.4
"1814",7,"7",2013,"humpback whale",0.4
"1815",7,"7",2014,"humpback whale",0.4
"1816",7,"7",2015,"humpback whale",0.4
"1817",7,"7",2016,"humpback whale",0.4
"1818",7,"7",2017,"humpback whale",0.4
"1819",8,"8",2005,"humpback whale",0.4
"1820",8,"8",2006,"humpback whale",0.4
"1821",8,"8",2007,"humpback whale",0.4
"1822",8,"8",2008,"humpback whale",0.4
"1823",8,"8",2009,"humpback whale",0.4
"1824",8,"8",2010,"humpback whale",0.4
"1825",8,"8",2011,"humpback whale",0.4
"1826",8,"8",2012,"humpback whale",0.4
"1827",8,"8",2013,"humpback whale",0.4
"1828",8,"8",2014,"humpback whale",0.4
"1829",8,"8",2015,"humpback whale",0.4
"1830",8,"8",2016,"humpback whale",0.4
"1831",8,"8",2017,"humpback whale",0.4
"1832",9,"9",2005,"humpback whale",0.6
"1833",9,"9",2006,"humpback whale",0.6
"1834",9,"9",2007,"humpback whale",0.6
"1835",9,"9",2008,"humpback whale",0.6
"1836",9,"9",2009,"humpback whale",0.6
"1837",9,"9",2010,"humpback whale",0.6
"1838",9,"9",2011,"humpback whale",0.6
"1839",9,"9",2012,"humpback whale",0.6
"1840",9,"9",2013,"humpback whale",0.6
"1841",9,"9",2014,"humpback whale",0.6
"1842",9,"9",2015,"humpback whale",0.6
"1843",9,"9",2016,"humpback whale",0.6
"1844",9,"9",2017,"humpback whale",0.6
"1845",10,"10",2005,"humpback whale",0.2
"1846",10,"10",2006,"humpback whale",0.2
"1847",10,"10",2007,"humpback whale",0.2
"1848",10,"10",2008,"humpback whale",0.2
"1849",10,"10",2009,"humpback whale",0.2
"1850",10,"10",2010,"humpback whale",0.2
"1851",10,"10",2011,"humpback whale",0.2
"1852",10,"10",2012,"humpback whale",0.2
"1853",10,"10",2013,"humpback whale",0.2
"1854",10,"10",2014,"humpback whale",0.2
"1855",10,"10",2015,"humpback whale",0.2
"1856",10,"10",2016,"humpback whale",0.2
"1857",10,"10",2017,"humpback whale",0.2
"1858",11,"11",2005,"humpback whale",0.6
"1859",11,"11",2006,"humpback whale",0.6
"1860",11,"11",2007,"humpback whale",0.6
"1861",11,"11",2008,"humpback whale",0.6
"1862",11,"11",2009,"humpback whale",0.6
"1863",11,"11",2010,"humpback whale",0.6
"1864",11,"11",2011,"humpback whale",0.6
"1865",11,"11",2012,"humpback whale",0.6
"1866",11,"11",2013,"humpback whale",0.6
"1867",11,"11",2014,"humpback whale",0.6
"1868",11,"11",2015,"humpback whale",0.6
"1869",11,"11",2016,"humpback whale",0.6
"1870",11,"11",2017,"humpback whale",0.6
"1871",12,"Northeast",2005,"humpback whale",0.6
"1872",12,"Northeast",2005,"humpback whale",0.6
"1873",12,"Northeast",2005,"humpback whale",0.6
"1874",12,"Northeast",2005,"humpback whale",0.6
"1875",12,"Northeast",2005,"humpback whale",0.6
"1876",12,"Northeast",2006,"humpback whale",0.6
"1877",12,"Northeast",2007,"humpback whale",0.6
"1878",12,"Northeast",2008,"humpback whale",0.6
"1879",12,"Northeast",2009,"humpback whale",0.6
"1880",12,"Northeast",2010,"humpback whale",0.6
"1881",12,"Northeast",2011,"humpback whale",0.6
"1882",12,"Northeast",2012,"humpback whale",0.6
"1883",12,"Northeast",2013,"humpback whale",0.6
"1884",12,"Northeast",2014,"humpback whale",0.6
"1885",12,"Northeast",2015,"humpback whale",0.6
"1886",12,"Northeast",2016,"humpback whale",0.6
"1887",12,"Northeast",2017,"humpback whale",0.6
"1888",5,"5",2005,"least tern",0.4
"1889",5,"5",2006,"least tern",0.4
"1890",5,"5",2007,"least tern",0.4
"1891",5,"5",2008,"least tern",0.4
"1892",5,"5",2009,"least tern",0.4
"1893",5,"5",2010,"least tern",0.4
"1894",5,"5",2011,"least tern",0.4
"1895",5,"5",2012,"least tern",0.4
"1896",5,"5",2013,"least tern",0.4
"1897",5,"5",2014,"least tern",0.4
"1898",5,"5",2015,"least tern",0.4
"1899",5,"5",2016,"least tern",0.4
"1900",5,"5",2017,"least tern",0.4
"1901",6,"6",2005,"least tern",0.2
"1902",6,"6",2006,"least tern",0.2
"1903",6,"6",2007,"least tern",0.2
"1904",6,"6",2008,"least tern",0.2
"1905",6,"6",2009,"least tern",0.2
"1906",6,"6",2010,"least tern",0.2
"1907",6,"6",2011,"least tern",0.2
"1908",6,"6",2012,"least tern",0.2
"1909",6,"6",2013,"least tern",0.2
"1910",6,"6",2014,"least tern",0.2
"1911",6,"6",2015,"least tern",0.2
"1912",6,"6",2016,"least tern",0.2
"1913",6,"6",2017,"least tern",0.2
"1914",7,"7",2005,"least tern",0.4
"1915",7,"7",2006,"least tern",0.4
"1916",7,"7",2007,"least tern",0.4
"1917",7,"7",2008,"least tern",0.4
"1918",7,"7",2009,"least tern",0.4
"1919",7,"7",2010,"least tern",0.4
"1920",7,"7",2011,"least tern",0.4
"1921",7,"7",2012,"least tern",0.4
"1922",7,"7",2013,"least tern",0.4
"1923",7,"7",2014,"least tern",0.4
"1924",7,"7",2015,"least tern",0.4
"1925",7,"7",2016,"least tern",0.4
"1926",7,"7",2017,"least tern",0.4
"1927",8,"8",2005,"least tern",0.4
"1928",8,"8",2006,"least tern",0.4
"1929",8,"8",2007,"least tern",0.4
"1930",8,"8",2008,"least tern",0.4
"1931",8,"8",2009,"least tern",0.4
"1932",8,"8",2010,"least tern",0.4
"1933",8,"8",2011,"least tern",0.4
"1934",8,"8",2012,"least tern",0.4
"1935",8,"8",2013,"least tern",0.4
"1936",8,"8",2014,"least tern",0.4
"1937",8,"8",2015,"least tern",0.4
"1938",8,"8",2016,"least tern",0.4
"1939",8,"8",2017,"least tern",0.4
"1940",9,"9",2005,"least tern",0.2
"1941",9,"9",2006,"least tern",0.2
"1942",9,"9",2007,"least tern",0.2
"1943",9,"9",2008,"least tern",0.2
"1944",9,"9",2009,"least tern",0.2
"1945",9,"9",2010,"least tern",0.2
"1946",9,"9",2011,"least tern",0.2
"1947",9,"9",2012,"least tern",0.2
"1948",9,"9",2013,"least tern",0.2
"1949",9,"9",2014,"least tern",0.2
"1950",9,"9",2015,"least tern",0.2
"1951",9,"9",2016,"least tern",0.2
"1952",9,"9",2017,"least tern",0.2
"1953",10,"10",2005,"least tern",0.4
"1954",10,"10",2006,"least tern",0.4
"1955",10,"10",2007,"least tern",0.4
"1956",10,"10",2008,"least tern",0.4
"1957",10,"10",2009,"least tern",0.4
"1958",10,"10",2010,"least tern",0.4
"1959",10,"10",2011,"least tern",0.4
"1960",10,"10",2012,"least tern",0.4
"1961",10,"10",2013,"least tern",0.4
"1962",10,"10",2014,"least tern",0.4
"1963",10,"10",2015,"least tern",0.4
"1964",10,"10",2016,"least tern",0.4
"1965",10,"10",2017,"least tern",0.4
"1966",11,"11",2005,"least tern",0.4
"1967",11,"11",2006,"least tern",0.4
"1968",11,"11",2007,"least tern",0.4
"1969",11,"11",2008,"least tern",0.4
"1970",11,"11",2009,"least tern",0.4
"1971",11,"11",2010,"least tern",0.4
"1972",11,"11",2011,"least tern",0.4
"1973",11,"11",2012,"least tern",0.4
"1974",11,"11",2013,"least tern",0.4
"1975",11,"11",2014,"least tern",0.4
"1976",11,"11",2015,"least tern",0.4
"1977",11,"11",2016,"least tern",0.4
"1978",11,"11",2017,"least tern",0.4
"1979",12,"Northeast",2005,"least tern",0.8
"1980",12,"Northeast",2005,"least tern",0.8
"1981",12,"Northeast",2005,"least tern",0.8
"1982",12,"Northeast",2005,"least tern",0.8
"1983",12,"Northeast",2006,"least tern",0.8
"1984",12,"Northeast",2007,"least tern",0.8
"1985",12,"Northeast",2008,"least tern",0.8
"1986",12,"Northeast",2009,"least tern",0.8
"1987",12,"Northeast",2010,"least tern",0.8
"1988",12,"Northeast",2011,"least tern",0.8
"1989",12,"Northeast",2012,"least tern",0.8
"1990",12,"Northeast",2013,"least tern",0.8
"1991",12,"Northeast",2014,"least tern",0.8
"1992",12,"Northeast",2015,"least tern",0.8
"1993",12,"Northeast",2016,"least tern",0.8
"1994",12,"Northeast",2017,"least tern",0.8
"1995",6,"6",2005,"minke whale",0.4
"1996",6,"6",2006,"minke whale",0.4
"1997",6,"6",2007,"minke whale",0.4
"1998",6,"6",2008,"minke whale",0.4
"1999",6,"6",2009,"minke whale",0.4
