rgn_id,year,pressure_score
4,1997,0.72505211395585
4,1998,0.619220695921749
4,1999,0.474103372708322
4,2000,0.456732054091614
4,2001,0.240525950077503
4,2002,0.317227003046662
4,2003,0.117323213426693
4,2004,0.116521460259768
4,2005,0.122935485595168
4,2006,0.104227911700251
4,2007,0.183868726281469
4,2008,0.107969426479235
4,2009,0.115986958148485
4,2010,0.150996846437543
4,2011,0.0155005612272169
4,2012,0.155005612272169
4,2013,0.0499759474049923
4,2014,0.125875247207227
4,2015,0
5,1950,0.00160350633385002
5,1951,0.0780373082473676
5,1952,0.0133625527820835
5,1953,0.0026725105564167
5,1954,0.00240525950077503
5,1955,5.3450211128334e-4
5,1956,0.400876583462505
5,1957,0.0702870276337592
5,1958,0.14885883799241
5,1959,0.14404831899086
5,1960,0.124538991929018
5,1961,0.122935485595168
5,1962,0.0761932759634401
5,1963,0.0761932759634401
5,1964,0.0783045593030093
5,1965,0.0700465016836817
5,1966,0.0636324763482816
5,1967,0.0847453097439735
5,1968,0.0617617189587899
5,1969,0.0505371746218398
5,1970,0.0729862632957401
5,1971,0.0676145170773425
5,1972,0.0866160671334652
5,1973,0.00991501416430595
5,1974,0.00962103800310012
5,1975,0.00403549094018922
5,1976,0.0149927842214977
5,1977,0.00780373082473676
5,1978,0.0053450211128334
5,1979,0.0456999305147256
5,1980,0.0125607996151585
5,1981,0.0563899727403923
5,1982,0.101288150088193
5,1983,1
5,1984,0.0318028756213587
5,1985,0.00320701266770004
5,1986,0.0486396921267839
5,1987,1
5,1988,1
5,1989,1
5,1990,1
5,1991,0.974397348869528
5,1992,0.661980864824416
5,1993,0.821262493986852
5,1994,0.938852958469186
5,1995,0.748302955796676
5,1996,0.971992089368753
5,1997,0.72505211395585
5,1998,0.619220695921749
5,1999,0.474103372708322
5,2000,0.456732054091614
5,2001,0.240525950077503
5,2002,0.317227003046662
5,2003,0.117323213426693
5,2004,0.116521460259768
5,2005,0.122935485595168
5,2006,0.104227911700251
5,2007,0.183868726281469
5,2008,0.107969426479235
5,2009,0.115986958148485
5,2010,0.150996846437543
5,2011,0.0155005612272169
5,2012,0.155005612272169
5,2013,0.0499759474049923
5,2014,0.125875247207227
5,2015,0
6,1950,0.00160350633385002
6,1951,0.0780373082473676
6,1952,0.0133625527820835
6,1953,0.0026725105564167
6,1954,0.00240525950077503
6,1955,5.3450211128334e-4
6,1956,0.400876583462505
6,1957,0.0702870276337592
6,1958,0.14885883799241
6,1959,0.14404831899086
6,1960,0.124538991929018
6,1961,0.122935485595168
6,1962,0.0761932759634401
6,1963,0.0761932759634401
6,1964,0.0783045593030093
6,1965,0.0700465016836817
6,1966,0.0636324763482816
6,1967,0.0847453097439735
6,1968,0.0617617189587899
6,1969,0.0505371746218398
6,1970,0.0729862632957401
6,1971,0.0676145170773425
6,1972,0.0866160671334652
6,1973,0.00991501416430595
6,1974,0.00962103800310012
6,1975,0.00403549094018922
6,1976,0.0149927842214977
6,1977,0.00780373082473676
6,1978,0.0053450211128334
6,1979,0.0456999305147256
6,1980,0.0125607996151585
6,1981,0.0563899727403923
6,1982,0.101288150088193
6,1983,1
6,1984,0.0318028756213587
6,1985,0.00320701266770004
6,1986,0.0486396921267839
6,1987,1
6,1988,1
6,1989,1
6,1990,1
6,1991,0.974397348869528
6,1992,0.661980864824416
6,1993,0.821262493986852
6,1994,0.938852958469186
6,1995,0.748302955796676
6,1996,0.971992089368753
6,1997,0.72505211395585
6,1998,0.619220695921749
6,1999,0.474103372708322
6,2000,0.456732054091614
6,2001,0.240525950077503
6,2002,0.317227003046662
6,2003,0.117323213426693
6,2004,0.116521460259768
6,2005,0.122935485595168
6,2006,0.104227911700251
6,2007,0.183868726281469
6,2008,0.107969426479235
6,2009,0.115986958148485
6,2010,0.150996846437543
6,2011,0.0155005612272169
6,2012,0.155005612272169
6,2013,0.0499759474049923
6,2014,0.125875247207227
6,2015,0
7,1950,0.00160350633385002
7,1951,0.0780373082473676
7,1952,0.0133625527820835
7,1953,0.0026725105564167
7,1954,0.00240525950077503
7,1955,5.3450211128334e-4
7,1956,0.400876583462505
7,1957,0.0702870276337592
7,1958,0.14885883799241
7,1959,0.14404831899086
7,1960,0.124538991929018
7,1961,0.122935485595168
7,1962,0.0761932759634401
7,1963,0.0761932759634401
7,1964,0.0783045593030093
7,1965,0.0700465016836817
7,1966,0.0636324763482816
7,1967,0.0847453097439735
7,1968,0.0617617189587899
7,1969,0.0505371746218398
7,1970,0.0729862632957401
7,1971,0.0676145170773425
7,1972,0.0866160671334652
7,1973,0.00991501416430595
7,1974,0.00962103800310012
7,1975,0.00403549094018922
7,1976,0.0149927842214977
7,1977,0.00780373082473676
7,1978,0.0053450211128334
7,1979,0.0456999305147256
7,1980,0.0125607996151585
7,1981,0.0563899727403923
7,1982,0.101288150088193
7,1983,1
7,1984,0.0318028756213587
7,1985,0.00320701266770004
7,1986,0.0486396921267839
7,1987,1
7,1988,1
7,1989,1
7,1990,1
7,1991,0.974397348869528
7,1992,0.661980864824416
7,1993,0.821262493986852
7,1994,0.938852958469186
7,1995,0.748302955796676
7,1996,0.971992089368753
7,1997,0.72505211395585
7,1998,0.619220695921749
7,1999,0.474103372708322
7,2000,0.456732054091614
7,2001,0.240525950077503
7,2002,0.317227003046662
7,2003,0.117323213426693
7,2004,0.116521460259768
7,2005,0.122935485595168
7,2006,0.104227911700251
7,2007,0.183868726281469
7,2008,0.107969426479235
7,2009,0.115986958148485
7,2010,0.150996846437543
7,2011,0.0155005612272169
7,2012,0.155005612272169
7,2013,0.0499759474049923
7,2014,0.125875247207227
7,2015,0
8,1950,0.00160350633385002
8,1951,0.0780373082473676
8,1952,0.0133625527820835
8,1953,0.0026725105564167
8,1954,0.00240525950077503
8,1955,5.3450211128334e-4
8,1956,0.400876583462505
8,1957,0.0702870276337592
8,1958,0.14885883799241
8,1959,0.14404831899086
8,1960,0.124538991929018
8,1961,0.122935485595168
8,1962,0.0761932759634401
8,1963,0.0761932759634401
8,1964,0.0783045593030093
8,1965,0.0700465016836817
8,1966,0.0636324763482816
8,1967,0.0847453097439735
8,1968,0.0617617189587899
8,1969,0.0505371746218398
8,1970,0.0729862632957401
8,1971,0.0676145170773425
8,1972,0.0866160671334652
8,1973,0.00991501416430595
8,1974,0.00962103800310012
8,1975,0.00403549094018922
8,1976,0.0149927842214977
8,1977,0.00780373082473676
8,1978,0.0053450211128334
8,1979,0.0456999305147256
8,1980,0.0125607996151585
8,1981,0.0563899727403923
8,1982,0.101288150088193
8,1983,1
8,1984,0.0318028756213587
8,1985,0.00320701266770004
8,1986,0.0486396921267839
8,1987,1
8,1988,1
8,1989,1
8,1990,1
8,1991,0.974397348869528
8,1992,0.661980864824416
8,1993,0.821262493986852
8,1994,0.938852958469186
8,1995,0.748302955796676
8,1996,0.971992089368753
8,1997,0.72505211395585
8,1998,0.619220695921749
8,1999,0.474103372708322
8,2000,0.456732054091614
8,2001,0.240525950077503
8,2002,0.317227003046662
8,2003,0.117323213426693
8,2004,0.116521460259768
8,2005,0.122935485595168
8,2006,0.104227911700251
8,2007,0.183868726281469
8,2008,0.107969426479235
8,2009,0.115986958148485
8,2010,0.150996846437543
8,2011,0.0155005612272169
8,2012,0.155005612272169
8,2013,0.0499759474049923
8,2014,0.125875247207227
8,2015,0
9,1950,0.00160350633385002
9,1951,0.0780373082473676
9,1952,0.0133625527820835
9,1953,0.0026725105564167
9,1954,0.00240525950077503
9,1955,5.3450211128334e-4
9,1956,0.400876583462505
9,1957,0.0702870276337592
9,1958,0.14885883799241
9,1959,0.14404831899086
9,1960,0.124538991929018
9,1961,0.122935485595168
9,1962,0.0761932759634401
9,1963,0.0761932759634401
9,1964,0.0783045593030093
9,1965,0.0700465016836817
9,1966,0.0636324763482816
9,1967,0.0847453097439735
9,1968,0.0617617189587899
9,1969,0.0505371746218398
9,1970,0.0729862632957401
9,1971,0.0676145170773425
9,1972,0.0866160671334652
9,1973,0.00991501416430595
9,1974,0.00962103800310012
9,1975,0.00403549094018922
9,1976,0.0149927842214977
9,1977,0.00780373082473676
9,1978,0.0053450211128334
9,1979,0.0456999305147256
9,1980,0.0125607996151585
9,1981,0.0563899727403923
9,1982,0.101288150088193
9,1983,1
9,1984,0.0318028756213587
9,1985,0.00320701266770004
9,1986,0.0486396921267839
9,1987,1
9,1988,1
9,1989,1
9,1990,1
9,1991,0.974397348869528
9,1992,0.661980864824416
9,1993,0.821262493986852
9,1994,0.938852958469186
9,1995,0.748302955796676
9,1996,0.971992089368753
9,1997,0.72505211395585
9,1998,0.619220695921749
9,1999,0.474103372708322
9,2000,0.456732054091614
9,2001,0.240525950077503
9,2002,0.317227003046662
9,2003,0.117323213426693
9,2004,0.116521460259768
9,2005,0.122935485595168
9,2006,0.104227911700251
9,2007,0.183868726281469
9,2008,0.107969426479235
9,2009,0.115986958148485
9,2010,0.150996846437543
9,2011,0.0155005612272169
9,2012,0.155005612272169
9,2013,0.0499759474049923
9,2014,0.125875247207227
9,2015,0
10,1950,0.00160350633385002
10,1951,0.0780373082473676
10,1952,0.0133625527820835
10,1953,0.0026725105564167
10,1954,0.00240525950077503
10,1955,5.3450211128334e-4
10,1956,0.400876583462505
10,1957,0.0702870276337592
10,1958,0.14885883799241
10,1959,0.14404831899086
10,1960,0.124538991929018
10,1961,0.122935485595168
10,1962,0.0761932759634401
10,1963,0.0761932759634401
10,1964,0.0783045593030093
10,1965,0.0700465016836817
10,1966,0.0636324763482816
10,1967,0.0847453097439735
10,1968,0.0617617189587899
10,1969,0.0505371746218398
10,1970,0.0729862632957401
10,1971,0.0676145170773425
10,1972,0.0866160671334652
10,1973,0.00991501416430595
10,1974,0.00962103800310012
10,1975,0.00403549094018922
10,1976,0.0149927842214977
10,1977,0.00780373082473676
10,1978,0.0053450211128334
10,1979,0.0456999305147256
10,1980,0.0125607996151585
10,1981,0.0563899727403923
10,1982,0.101288150088193
10,1983,1
10,1984,0.0318028756213587
10,1985,0.00320701266770004
10,1986,0.0486396921267839
10,1987,1
10,1988,1
10,1989,1
10,1990,1
10,1991,0.974397348869528
10,1992,0.661980864824416
10,1993,0.821262493986852
10,1994,0.938852958469186
10,1995,0.748302955796676
10,1996,0.971992089368753
10,1997,0.72505211395585
10,1998,0.619220695921749
10,1999,0.474103372708322
10,2000,0.456732054091614
10,2001,0.240525950077503
10,2002,0.317227003046662
10,2003,0.117323213426693
10,2004,0.116521460259768
10,2005,0.122935485595168
10,2006,0.104227911700251
10,2007,0.183868726281469
10,2008,0.107969426479235
10,2009,0.115986958148485
10,2010,0.150996846437543
10,2011,0.0155005612272169
10,2012,0.155005612272169
10,2013,0.0499759474049923
10,2014,0.125875247207227
10,2015,0
11,1950,0.00160350633385002
11,1951,0.0780373082473676
11,1952,0.0133625527820835
11,1953,0.0026725105564167
11,1954,0.00240525950077503
11,1955,5.3450211128334e-4
11,1956,0.400876583462505
11,1957,0.0702870276337592
11,1958,0.14885883799241
11,1959,0.14404831899086
11,1960,0.124538991929018
11,1961,0.122935485595168
11,1962,0.0761932759634401
11,1963,0.0761932759634401
11,1964,0.0783045593030093
11,1965,0.0700465016836817
11,1966,0.0636324763482816
11,1967,0.0847453097439735
11,1968,0.0617617189587899
11,1969,0.0505371746218398
11,1970,0.0729862632957401
11,1971,0.0676145170773425
11,1972,0.0866160671334652
11,1973,0.00991501416430595
11,1974,0.00962103800310012
11,1975,0.00403549094018922
11,1976,0.0149927842214977
11,1977,0.00780373082473676
11,1978,0.0053450211128334
11,1979,0.0456999305147256
11,1980,0.0125607996151585
11,1981,0.0563899727403923
11,1982,0.101288150088193
11,1983,1
11,1984,0.0318028756213587
11,1985,0.00320701266770004
11,1986,0.0486396921267839
11,1987,1
11,1988,1
11,1989,1
11,1990,1
11,1991,0.974397348869528
11,1992,0.661980864824416
11,1993,0.821262493986852
11,1994,0.938852958469186
11,1995,0.748302955796676
11,1996,0.971992089368753
11,1997,0.72505211395585
11,1998,0.619220695921749
11,1999,0.474103372708322
11,2000,0.456732054091614
11,2001,0.240525950077503
11,2002,0.317227003046662
11,2003,0.117323213426693
11,2004,0.116521460259768
11,2005,0.122935485595168
11,2006,0.104227911700251
11,2007,0.183868726281469
11,2008,0.107969426479235
11,2009,0.115986958148485
11,2010,0.150996846437543
11,2011,0.0155005612272169
11,2012,0.155005612272169
11,2013,0.0499759474049923
11,2014,0.125875247207227
11,2015,0
