term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
(Intercept),-0.21559515152129036,0.37297187989601105,-0.5780466655593468,0.5655499394148674,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)5,-0.031052345666366426,0.3729718798960108,-0.08325653310652857,0.933944460748895,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)6,0.1504788305391055,0.3729718798960108,0.4034589164766546,0.6881470843647655,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)7,0.04824264656246538,0.3729718798960108,0.12934660536852277,0.8975468603434338,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)8,0.5495081747260872,0.3729718798960108,1.4733233370818648,0.14626293476276786,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)9,1.4733853392672882,0.3729718798960108,3.9503925595626304,2.206911948333352e-4,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)10,-0.01726040017519913,0.3729718798960109,-0.04627802015533059,0.9632532987038421,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(region_id)11,0.1058694419565984,0.3729718798960109,0.28385368351661283,0.7775693811723353,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2006,0.33743686602415973,0.3955964181995457,0.8529826118242322,0.39730262809751005,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2007,0.3961004197591286,0.3955964181995456,1.0012740296332228,0.32100136452598077,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2008,0.43478110758981636,0.3955964181995458,1.0990521844677197,0.27644797529514886,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2009,0.251649810297818,0.39559641819954583,0.6361276258342698,0.5272847090487686,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2010,-0.02651645341737274,0.3955964181995457,-0.06702905334192732,0.9467973174221418,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2011,0.4114990098376175,0.39559641819954583,1.0401990283694886,0.30271776604544115,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2012,0.09742840121889028,0.3955964181995458,0.24628231383466592,0.8063642183000403,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
factor(year)2013,-0.006828312039929221,0.3955964181995458,-0.017260803500209906,0.9862899067573739,0.18045517517759835,197.83909167382325,8,7,30,TRUE,0.8971283503747749,0.0702110100794624,0.49209517055456925,intercept only,ECO,4,NA
(Intercept),0.3872230124289155,0.21737028654647575,1.7813980861000691,0.07833723652240546,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
prs_omit_soc,-0.01589507846503457,0.008151424274537267,-1.9499756029981505,0.05439926453732917,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)1,-0.3294744317535043,0.17268393116621097,-1.9079623073694103,0.059694453757774005,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)2,-0.22997432158285125,0.12249952719789825,-1.8773486465080573,0.06382133795531884,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)3,-0.18635253265572627,0.11784946132907612,-1.5812760665521082,0.11744383802593504,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)4,-0.06753221935122743,0.11029016602474692,-0.6123140601318393,0.5419270843478858,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)5,0.10781347062607638,0.07846348887888095,1.3740590963588315,0.1729530702671255,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)6,-0.252551476175378,0.12367770836225385,-2.042012902079742,0.04417860013132787,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)7,-0.08074207854986855,0.10682678617977832,-0.7558224059459026,0.45179728631814375,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)8,-0.17806096890946685,0.12292327307525673,-1.4485537559714459,0.15105688374633913,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)9,-0.1701327035947934,0.1044432193356021,-1.628949247993923,0.10693966690362643,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)10,0.025261205108782388,0.08333989213663344,0.30311060479136864,0.7625291850833539,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(region_id)11,-0.11480348567665642,0.10448885049243596,-1.0987151752135234,0.2749236210558648,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2006,-0.003723565765477197,0.06294010890046466,-0.059160459530913014,0.9529599828770711,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2007,0.11867929345662578,0.06288860497792109,1.8871350938423848,0.06247675142311277,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2008,-0.10496367233006462,0.06281794180496596,-1.6709186788696555,0.09833145969939078,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2009,-0.1578338022065629,0.06286881333560138,-2.51052618671243,0.013904455711409589,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2010,-0.12045850953945315,0.06436064090501303,-1.8716176198001575,0.06461996836449699,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2011,0.06224512584755105,0.06647063770495618,0.936430399898359,0.3516438154063113,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2012,0.20090594515624668,0.06961917657473181,2.88578456455294,0.004922501165349677,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
factor(year)2013,0.10189416923484347,0.07168369449846422,1.4214413744680319,0.1587632651015786,0.29122771959990945,-65.25974317733547,8,11,39,TRUE,0.1708806719491816,0.18010498707870423,0.13209536589450158,prs_ecol_only,FIS,4,NA
(Intercept),0.028228578405505963,0.22969548099795667,0.12289566291361682,0.9024731777364163,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
pressures,-0.0014572877020114564,0.007151247246627643,-0.20378091425921238,0.8390006185522757,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)1,-0.05904383149648823,0.18777258235479416,-0.314443305598927,0.7539372021995729,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)2,-0.06226058160987621,0.1424428408617503,-0.4370916869757182,0.6631278779236234,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)3,-0.028969834073181187,0.13809773481536547,-0.20977776436314038,0.834331600516499,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)4,0.0724930463362165,0.13092309909771796,0.5537070756483498,0.5811996481959036,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)5,0.05016714658398412,0.07416506227128003,0.6764255978169798,0.5005648694468507,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)6,-0.06173312659335874,0.07734240241404569,-0.7981795841157858,0.42693967259001764,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)7,0.06161589392096094,0.09048107034583265,0.6809810459298885,0.4976920132576056,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)8,0.004307618204068594,0.092129814524365,0.04675596305395128,0.9628148881254446,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)9,-0.027898509370801843,0.07704734694795125,-0.3620956525556742,0.7181585990581915,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)10,0.10322739952100782,0.07478371328677978,1.3803460002735153,0.17101659750571727,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(region_id)11,0.023909498471810012,0.08375124508371123,0.28548230474558245,0.7759532317857818,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2006,0.004730606087251011,0.06420478085191751,0.07367996626546743,0.9414341803415273,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2007,0.12443169763980097,0.06418458674549501,1.9386538723572069,0.05578542862048439,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2008,-0.10175223944899363,0.06439144342651523,-1.5802136748978963,0.1176869891698861,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2009,-0.16367212226354663,0.0641959521577117,-2.5495707558235057,0.012537553943002707,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2010,-0.14387020385486796,0.06705981587394404,-2.1454011165987774,0.0347070258753959,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2011,0.021757919294723257,0.0648535666403363,0.3354930256247574,0.7380608756440614,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2012,0.1451814658981459,0.06564328264526123,2.2116728482746972,0.029610113682451263,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
factor(year)2013,0.036792825123584845,0.06510914494118712,0.5650945832082372,0.5734637682182844,0.26060318537826355,-60.69129482610788,8,11,39,TRUE,0.17454760231922528,0.151276813818293,0.1366436755456337,prs_ecol_soc,FIS,4,NA
(Intercept),-0.016504621750339964,0.06725230756634261,-0.24541346382885962,0.8067077347699905,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)1,-0.023882717664067375,0.07367121179672241,-0.3241797858567314,0.7465712026272124,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)2,-0.03746726017298791,0.07367121179672241,-0.5085739634142248,0.6123235473071413,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)3,-0.005219282947510002,0.07367121179672242,-0.07084562368692032,0.9436813763965497,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)4,0.0944916138023584,0.07367121179672245,1.2826124546869775,0.20299606289835154,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)5,0.04942554906451613,0.07367121179672242,0.6708936619760479,0.5040453779040543,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)6,-0.05720096184010301,0.07367121179672244,-0.776435739891655,0.43957369381099365,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)7,0.07220389868035308,0.07367121179672241,0.9800829512562109,0.32973197966238743,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)8,0.015470442001476403,0.07367121179672242,0.20999304374364414,0.8341585269282352,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)9,-0.023580080147174526,0.07367121179672242,-0.32007183772459114,0.7496725903060194,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)10,0.10531941697767319,0.07367121179672244,1.4295871400660027,0.1563761635167547,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(region_id)11,0.031872766159023756,0.07367121179672242,0.4326352910682236,0.6663381724598332,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2006,0.0041974816695984195,0.06380114094354543,0.06579007220752635,0.9476941936413597,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2007,0.12485188226054762,0.06380114094354544,1.9568910589079127,0.05353046107489093,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2008,-0.10288406623088922,0.06380114094354543,-1.612574081111283,0.11041782759537792,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2009,-0.1631851452897913,0.06380114094354543,-2.557715158012394,0.012247904400505018,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2010,-0.1478510280941959,0.06380114094354541,-2.3173727915778533,0.022804370342825665,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2011,0.019818512244629646,0.06380114094354541,0.3106294331345281,0.7568168946959337,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2012,0.14234582691131525,0.06380114094354543,2.231085914862718,0.028217210943817725,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
factor(year)2013,0.03452552834053865,0.06380114094354543,0.5411428045007634,0.5897764542439807,0.26865650507990413,-63.8014530937611,8,11,38,TRUE,0.17313091012335408,0.15957217509650024,0.13535901407035847,intercept only,FIS,4,NA
(Intercept),-0.06710089698031657,0.03166182378260932,-2.1192998053754764,0.036914616505313066,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
prs_omit_soc,0.002340764072426762,6.739806320813367e-4,3.4730435282660705,8.040386535164178e-4,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)1,0.0860758171733157,0.029530602815221074,2.9148005447741587,0.004524574870114259,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)2,0.08525922312566835,0.018135590135422368,4.701210299142146,9.630156803392135e-6,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)3,0.05593827661336816,0.0166846113077261,3.352686831095967,0.0011863704979530353,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)4,0.03446247876427898,0.016576721696736924,2.078968290277975,0.040564805336893696,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)5,-0.008490859398763378,0.013832897855576492,-0.6138163881070253,0.5409383446156442,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)6,0.036426083315816225,0.017734177337509385,2.054004683869478,0.04297676773234893,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)7,0.0640003447997577,0.014856841525272635,4.3078028860231274,4.3181925925731384e-5,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)8,0.01614651611593581,0.013985249171545517,1.1545390373728643,0.2514407025377154,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)9,0.04062014610374976,0.01371423317905094,2.961896999520084,0.003941304780969697,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)10,0.012273424001336729,0.01257743189957632,0.9758290960613485,0.33185474098826717,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(region_id)11,0.032921330036076585,0.012530443564722167,2.62730763408586,0.010170660610308871,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2006,0.0098651008197893,0.010948416898471442,0.9010527194270993,0.37004790145999644,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2007,0.01333916970035933,0.011883308629619555,1.122513107764532,0.26473267176999427,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2008,-0.01813835055236559,0.010928796860523607,-1.6596841156306905,0.10057864158678445,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2009,-0.04000882726912548,0.010881739218653012,-3.6766941814360026,4.0821110530568216e-4,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2010,-0.05151979548726883,0.011286560801343548,-4.56470278183731,1.633927081781954e-5,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2011,-0.051820460196214786,0.011380035462729038,-4.553629060817334,1.7049044495518563e-5,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2012,-0.044721206404178794,0.011583641857798003,-3.86072074337078,2.1676161454065536e-4,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
factor(year)2013,-0.041954944076891196,0.011484416342066622,-3.6532064692929267,4.4194993791725484e-4,0.41916222662556013,-444.59898480813695,8,11,39,TRUE,0.029599737681435794,0.30801367617012687,0.022700197055602063,prs_ecol_only,HAB,4,NA
(Intercept),-0.08869844116555532,0.04162197419042786,-2.1310483918841605,0.0359063215148873,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
pressures,0.0030744824735516522,9.901496367363683e-4,3.105068526496108,0.002567679334626587,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)1,0.10203357919211961,0.037274680343170115,2.7373428357465537,0.007509487059736824,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)2,0.08638201431639497,0.019666125947501965,4.392426578930123,3.146021159232331e-5,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)3,0.054782464547267984,0.01742896477518388,3.1431852237873383,0.0022857135101433425,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)4,0.03312812855390507,0.017264567748530163,1.9188507373273487,0.058281976347008595,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)5,0.0026011950843679433,0.013029823769306179,0.19963394213323682,0.8422327472278355,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)6,0.012134016369986013,0.014123997599933994,0.859106374390967,0.3926427819996092,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)7,0.062023697699928416,0.015156216149567001,4.092294348922991,9.520376873754324e-5,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)8,0.013573125481389428,0.01408498538702397,0.9636591809242414,0.33788775957668027,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)9,0.028913452008424288,0.012920787069077828,2.2377469618410695,0.027791853019255543,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)10,0.010315555658870233,0.01282436928924281,0.8043713828112395,0.4233751097670384,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(region_id)11,0.035094720866737296,0.012729325735942057,2.7569976285267908,0.0071071796248868965,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(year)2006,0.006509974493299861,0.01099748437160201,0.5919512384223147,0.5554184577625636,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(year)2007,0.007972033918330948,0.011588581891985127,0.6879214378978113,0.4933323324393033,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(year)2008,-0.021528509445983123,0.010989377644301582,-1.9590289953450175,0.05331195796852209,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(year)2009,-0.03618547980784077,0.010985183550087105,-3.294025961683075,0.0014294438521882439,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
factor(year)2010,-0.05145116046827277,0.011516155910924723,-4.467737400069756,2.3665431560740202e-5,0.40461396859368914,-441.9272279688223,8,11,39,TRUE,0.02992845014383751,0.2938047345546314,0.022680681141851643,prs_ecol_soc,HAB,4,NA
